name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Angelic Page,{1}{W},2,W,Marc Fishman,1,Creature — Angel Spirit,Flying\n{T}: Target attacking or blocking creature gets +1/+1 until end of turn.,"USG,BRB,7ED,8ED,DDC,DD3_DVD",If only every message were as perfect as its messenger.,normal,25546,1,1,Common,"Angel,Spirit",Creature
Ardent Militia,{4}{W},5,W,Paolo Parente,2,Creature — Human Soldier,Vigilance,"POR,WTH,6ED,S99,7ED,8ED",Knights fight for honor and mercenaries fight for gold. The militia fights for hearth and home.,normal,13016,2,5,Uncommon,"Human,Soldier",Creature
Blessed Reversal,{1}{W},2,W,Christopher Moeller,3,Instant,You gain 3 life for each creature attacking you.,"POR,ULG,7ED,8ED","""A battle's outcome is never certain.""\n—The Southern Paladin",normal,13153,,,Rare,,Instant
Breath of Life,{3}{W},4,W,Roger Raupp,4,Sorcery,Return target creature card from your graveyard to the battlefield.,"POR,PO2,S99,S00,7ED,VMA","""Nothing can stop the power of life—not even death.""\n—Onean cleric",normal,13112,,,Uncommon,,Sorcery
Castle,{3}{W},4,W,"Edward P. Beard, Jr.",5,Enchantment,Untapped creatures you control get +0/+2.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,6ED,7ED",""". . . Our castle's strength\nWill laugh a siege to scorn.""\n—William Shakespeare,\nMacbeth",normal,11195,,,Uncommon,,Enchantment
Circle of Protection: Black,{1}{W},2,W,Mark Romanoski,6,Enchantment,"{1}: The next time a black source of your choice would deal damage to you this turn, prevent that damage.","LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,ITP,5ED,TMP,6ED,7ED,8ED,9ED",,normal,11200,,,Common,,Enchantment
Circle of Protection: Blue,{1}{W},2,W,Greg & Tim Hildebrandt,7,Enchantment,"{1}: The next time a blue source of your choice would deal damage to you this turn, prevent that damage.","LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,5ED,TMP,6ED,7ED,8ED",,normal,11201,,,Common,,Enchantment
Circle of Protection: Green,{1}{W},2,W,Alan Pollack,8,Enchantment,"{1}: The next time a green source of your choice would deal damage to you this turn, prevent that damage.","LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,5ED,TMP,6ED,7ED,8ED",,normal,11202,,,Common,,Enchantment
Circle of Protection: Red,{1}{W},2,W,Gary Ruddell,9,Enchantment,"{1}: The next time a red source of your choice would deal damage to you this turn, prevent that damage.","LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,ITP,5ED,TMP,6ED,pFNM,7ED,8ED,9ED",,normal,11203,,,Common,,Enchantment
Circle of Protection: White,{1}{W},2,W,Darrell Riche,10,Enchantment,"{1}: The next time a white source of your choice would deal damage to you this turn, prevent that damage.","LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,5ED,TMP,6ED,7ED,8ED",,normal,11204,,,Common,,Enchantment
