name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Ancient Tomb,,,,Colin MacNeil,1,Land,{T}: Add {C}{C} to your mana pool. Ancient Tomb deals 2 damage to you.,"TMP,V12,VMA,EXP",There is no glory to be gained in the kingdom of the dead.\n—Vec tomb inscription,normal,288994,,,Mythic Rare,,Land
"Boseiju, Who Shelters All",,,,Ralph Horsley,2,Legendary Land,"Boseiju, Who Shelters All enters the battlefield tapped.\n{T}, Pay 2 life: Add {C} to your mana pool. If that mana is spent on an instant or sorcery spell, that spell can't be countered by spells or abilities.","CHK,V12",,normal,291507,,,Mythic Rare,,Land
Cephalid Coliseum,,,U,Cliff Childs,3,Land,"{T}: Add {U} to your mana pool. Cephalid Coliseum deals 1 damage to you.\nThreshold — {U}, {T}, Sacrifice Cephalid Coliseum: Target player draws three cards, then discards three cards. Activate this ability only if seven or more cards are in your graveyard.","ODY,V12",,normal,288995,,,Mythic Rare,,Land
Desert,,,,Glen Angus,4,Land — Desert,{T}: Add {C} to your mana pool.\n{T}: Desert deals 1 damage to target attacking creature. Activate this ability only during the end of combat step.,"ARN,pFNM,TSB,V12",,normal,287341,,,Mythic Rare,Desert,Land
Dryad Arbor,,,G,Brad Rigney,5,Land Creature — Forest Dryad,"(Dryad Arbor isn't a spell, it's affected by summoning sickness, and it has ""{T}: Add {G} to your mana pool."")","FUT,V12",,normal,282542,1,1,Mythic Rare,"Forest,Dryad","Land,Creature"
Forbidden Orchard,,,,Daniel Ljunggren,6,Land,"{T}: Add one mana of any color to your mana pool.\nWhenever you tap Forbidden Orchard for mana, target opponent puts a 1/1 colorless Spirit creature token onto the battlefield.","CHK,V12,EXP",,normal,282541,,,Mythic Rare,,Land
Glacial Chasm,,,,Mike Bierek,7,Land,"Cumulative upkeep—Pay 2 life. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\nWhen Glacial Chasm enters the battlefield, sacrifice a land.\nCreatures you control can't attack.\nPrevent all damage that would be dealt to you.","ICE,ME2,V12",,normal,288996,,,Mythic Rare,,Land
Grove of the Burnwillows,,,"R,G",Cliff Childs,8,Land,{T}: Add {C} to your mana pool.\n{T}: Add {R} or {G} to your mana pool. Each opponent gains 1 life.,"FUT,V12","Spring is the most beautiful season in the grove, when the new leaves open from their ember-buds in a race of leaping flames.",normal,287335,,,Mythic Rare,,Land
High Market,,,,Carl Critchlow,9,Land,"{T}: Add {C} to your mana pool.\n{T}, Sacrifice a creature: You gain 1 life.","MMQ,V12,C15","If it can't be had here, it can't be had on any world.",normal,287336,,,Mythic Rare,,Land
Maze of Ith,,,,Yeong-Hao Han,10,Land,{T}: Untap target attacking creature. Prevent all combat damage that would be dealt to and dealt by that creature this turn.,"DRK,pJGP,ME4,V12,EMA",,normal,287329,,,Mythic Rare,,Land
Murmuring Bosk,,,"G,W,B",John Avon,11,Land — Forest,"({T}: Add {G} to your mana pool.)\nAs Murmuring Bosk enters the battlefield, you may reveal a Treefolk card from your hand. If you don't, Murmuring Bosk enters the battlefield tapped.\n{T}: Add {W} or {B} to your mana pool. Murmuring Bosk deals 1 damage to you.","MOR,V12",,normal,287334,,,Mythic Rare,Forest,Land
Shivan Gorge,,,R,Adam Paquette,12,Legendary Land,"{T}: Add {C} to your mana pool.\n{2}{R}, {T}: Shivan Gorge deals 1 damage to each opponent.","USG,V12",Both forge and pyre.,normal,288997,,,Mythic Rare,,Land
"Urborg, Tomb of Yawgmoth",,,,John Avon,13,Legendary Land,Each land is a Swamp in addition to its other land types.,"PLC,V12,M15","""Yawgmoth's corpse is a wound in the universe. His foul blood seeps out, infecting the land with his final curse.""\n—Lord Windgrace",normal,287330,,,Mythic Rare,,Land
Vesuva,,,,Zoltan Boros & Gabor Szikszai,14,Land,You may have Vesuva enter the battlefield tapped as a copy of any land on the battlefield.,"TSP,V12",It is everywhere you've ever been.,normal,287332,,,Mythic Rare,,Land
Windbrisk Heights,,,W,Omar Rayyan,15,Land,"Hideaway (This land enters the battlefield tapped. When it does, look at the top four cards of your library, exile one face down, then put the rest on the bottom of your library.)\n{T}: Add {W} to your mana pool.\n{W}, {T}: You may play the exiled card without paying its mana cost if you attacked with three or more creatures this turn.","LRW,V12,MD1",,normal,287338,,,Mythic Rare,,Land
