name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Dark Ritual,{B},1,B,Clint Langley,1,Instant,Add {B}{B}{B} to your mana pool.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,MIR,ITP,5ED,TMP,pJGP,USG,MMQ,BRB,BTD,DKM,CST,DDC,HOP,DDE,ME4,V13,VMA,DD3_DVD,TPR","""Leshrac, my liege, grant me the power I am due.""\n—Lim-Dûl, the Necromancer",normal,373329,,,Mythic Rare,,Instant
Swords to Plowshares,{W},1,W,Terese Nielsen,2,Instant,Exile target creature. Its controller gains life equal to its power.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,pJGP,ATH,BRB,pFNM,CST,ME2,DDF,ME4,V13,CNS,VMA,EMA",The smallest seed of regret can bloom into redemption.,normal,373334,,,Mythic Rare,,Instant
Hymn to Tourach,{B}{B},2,B,Greg Staples,3,Sorcery,Target player discards two cards at random.,"FEM,ATH,MED,V13,VMA,EMA",The priests plead for your anguish and pray for your despair.,normal,373324,,,Mythic Rare,,Sorcery
Fyndhorn Elves,{G},1,G,Igor Kieryluk,4,Creature — Elf Druid,{T}: Add {G} to your mana pool.,"ICE,DKM,MED,V13,VMA","""We could no more abandon the forest than the stars could abandon the night sky.""",normal,373320,1,1,Mythic Rare,"Elf,Druid",Creature
Impulse,{1}{U},2,U,Izzy,5,Instant,Look at the top four cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.,"VIS,pFNM,BTD,V13,DDN","""You call it luck. I call it preparation.""",normal,373330,,,Mythic Rare,,Instant
Wall of Blossoms,{1}{G},2,G,Heather Hudson,6,Creature — Plant Wall,"Defender\nWhen Wall of Blossoms enters the battlefield, draw a card.","STH,pFNM,PC2,V13,TPR,C15","Each flower identical, every leaf and petal disturbingly exact.",normal,373319,0,4,Mythic Rare,"Plant,Wall",Creature
Thran Dynamo,{4},4,,Ron Spears,7,Artifact,{T}: Add {C}{C}{C} to your mana pool.,"UDS,ARC,V13,C14","Urza's metathran children were conceived, birthed, and nurtured by an integrated system of machines.",normal,373331,,,Mythic Rare,,Artifact
Tangle Wire,{3},3,,Marco Nelor,8,Artifact,"Fading 4 (This artifact enters the battlefield with four fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)\nAt the beginning of each player's upkeep, that player taps an untapped artifact, creature, or land he or she controls for each fade counter on Tangle Wire.","NMS,V13",,normal,373322,,,Mythic Rare,,Artifact
Fact or Fiction,{3}{U},4,U,Terese Nielsen,9,Instant,Reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.,"pFNM,INV,DD2,CMD,V13,CNS,VMA,DD3_JVC,C15,EMA",,normal,373325,,,Mythic Rare,,Instant
Chainer's Edict,{1}{B},2,B,Mark Zug,10,Sorcery,Target player sacrifices a creature.\nFlashback {5}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.),"pFNM,TOR,V13,VMA",,normal,373317,,,Mythic Rare,,Sorcery
