name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Alaborn Musketeer,{1}{W},2,W,Heather Hudson,1,Creature — Human Soldier,Reach (This creature can block creatures with flying.),"PO2,ME4",Muskets gave the Alaborn army an advantage it had long lacked—air defense.,normal,221493,2,1,Common,"Human,Soldier",Creature
Alaborn Trooper,{2}{W},3,W,Lubov,2,Creature — Human Soldier,,"PO2,ME4","""I dedicate my body to my country\nAnd my life to my King.""\n—Alaborn Soldier's Oath",normal,221987,2,3,Common,"Human,Soldier",Creature
Angelic Voices,{2}{W}{W},4,W,Julie Baroh,3,Enchantment,"Creatures you control get +1/+1 as long as you control no nonartifact, nonwhite creatures.","LEG,CHR,ME4",,normal,202477,,,Uncommon,,Enchantment
Argivian Blacksmith,{1}{W}{W},3,W,Kerstin Kaman,4,Creature — Human Artificer,{T}: Prevent the next 2 damage that would be dealt to target artifact creature this turn.,"ATQ,ME4","Through years of study and training, the Blacksmiths of Argive became adept at reassembling the mangled remains of the strange, mechanical creatures abounding in their native land.",normal,221112,2,2,Uncommon,"Human,Artificer",Creature
Armageddon,{3}{W},4,W,John Avon,5,Sorcery,Destroy all lands.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,POR,pJGP,PO2,ATH,6ED,S99,MED,ME4,VMA,V14","""‘O miserable of happy! Is this the end\nOf this new glorious world . . . ?'""\n—John Milton, Paradise Lost",normal,228262,,,Rare,,Sorcery
Balance,{1}{W},2,W,Mark Poole,6,Sorcery,"Each player chooses a number of lands he or she controls equal to the number of lands controlled by the player who controls the fewest, then sacrifices the rest. Players discard cards and sacrifice creatures the same way.","LEA,LEB,2ED,CED,CEI,3ED,4ED,pJGP,V09,ME4,VMA,EMA",,normal,202501,,,Rare,,Sorcery
Blaze of Glory,{W},1,W,Richard Thomas,7,Instant,Cast Blaze of Glory only during combat before blockers are declared.\nTarget creature defending player controls can block any number of creatures this turn. It blocks each attacking creature this turn if able.,"LEA,LEB,2ED,CED,CEI,ME4",,normal,202450,,,Uncommon,,Instant
Champion Lancer,{4}{W}{W},6,W,Chippy,8,Creature — Human Knight,Prevent all damage that would be dealt to Champion Lancer by creatures.,"S99,ME4",The flash of his lance projects the pure radiance of his honor.,normal,202435,3,3,Rare,"Human,Knight",Creature
Conversion,{2}{W}{W},4,W,Jesper Myrfors,9,Enchantment,"At the beginning of your upkeep, sacrifice Conversion unless you pay {W}{W}.\nAll Mountains are Plains.","LEA,LEB,2ED,CED,CEI,3ED,4ED,ME4",,normal,202543,,,Rare,,Enchantment
Divine Offering,{1}{W},2,W,Jeff A. Menges,10,Instant,Destroy target artifact. You gain life equal to its converted mana cost.,"LEG,CHR,MIR,5ED,ME4,MBS",,normal,202485,,,Common,,Instant
Dust to Dust,{1}{W}{W},3,W,Drew Tucker,11,Sorcery,Exile two target artifacts.,"DRK,5ED,MED,ME4","""All this nonsense made by mages Rusts and crumbles through the ages.""\n—Aline Corralurn, ""Inheritance""",normal,202542,,,Uncommon,,Sorcery
Eye for an Eye,{W}{W},2,W,Mark Poole,12,Instant,"The next time a source of your choice would deal damage to you this turn, instead that source deals that much damage to you and Eye for an Eye deals that much damage to that source's controller.","ARN,3ED,4ED,5ED,ME4",,normal,202492,,,Rare,,Instant
Harsh Justice,{2}{W},3,W,John Coulthart,13,Instant,"Cast Harsh Justice only during the declare attackers step and only if you've been attacked this step.\nThis turn, whenever an attacking creature deals combat damage to you, it deals that much damage to its controller.","POR,ME4",,normal,228267,,,Rare,,Instant
Healing Salve,{W},1,W,Dan Frazier,14,Instant,Choose one —\n• Target player gains 3 life.\n• Prevent the next 3 damage that would be dealt to target creature or player this turn.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,RQS,MIR,ITP,5ED,USG,6ED,BRB,7ED,8ED,DDC,ME4,DD3_DVD",,normal,220959,,,Common,,Instant
Island Sanctuary,{1}{W},2,W,Mark Poole,15,Enchantment,"If you would draw a card during your draw step, instead you may skip that draw. If you do, until your next turn, you can't be attacked except by creatures with flying and/or islandwalk.","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,ME4",,normal,202556,,,Rare,,Enchantment
Just Fate,{2}{W},3,W,Bradley Williams,16,Instant,Cast Just Fate only during the declare attackers step and only if you've been attacked this step.\nDestroy target attacking creature.,"PO2,ME4",,normal,202545,,,Common,,Instant
