name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Ajani Steadfast,{3}{W},4,W,Chris Rahn,1,Planeswalker — Ajani,"+1: Until end of turn, up to one target creature gets +1/+1 and gains first strike, vigilance, and lifelink.\n−2: Put a +1/+1 counter on each creature you control and a loyalty counter on each other planeswalker you control.\n−7: You get an emblem with ""If a source would deal damage to you or a planeswalker you control, prevent all but 1 of that damage.""","pMEI,M15",,normal,383180,,,Mythic Rare,Ajani,Planeswalker
Ajani's Pridemate,{1}{W},2,W,Svetlin Velinov,2,Creature — Cat Soldier,"Whenever you gain life, you may put a +1/+1 counter on Ajani's Pridemate.","M11,DDH,C13,M15","""When one of us prospers, the pride prospers.""\n—Jazal Goldmane",normal,383181,2,2,Uncommon,"Cat,Soldier",Creature
"Avacyn, Guardian Angel",{2}{W}{W}{W},5,W,Winona Nelson,3,Legendary Creature — Angel,"Flying, vigilance\n{1}{W}: Prevent all damage that would be dealt to another target creature this turn by sources of the color of your choice.\n{5}{W}{W}: Prevent all damage that would be dealt to target player this turn by sources of the color of your choice.",M15,,normal,383185,5,4,Rare,Angel,Creature
Battle Mastery,{2}{W},3,W,Zoltan Boros & Gabor Szikszai,4,Enchantment — Aura,Enchant creature\nEnchanted creature has double strike. (It deals both first-strike and regular combat damage.),"LRW,DDL,M15,DTK","""Boom! Boom! Boots the size of oxcarts, then an axe like a falling sun. Elves scattered. Trees scattered. Even the hills ran for the hills!""\n—Clachan Tales",normal,383188,,,Uncommon,Aura,Enchantment
Boonweaver Giant,{6}{W},7,W,Adam Paquette,5,Creature — Giant Monk,"When Boonweaver Giant enters the battlefield, you may search your graveyard, hand, and/or library for an Aura card and put it onto the battlefield attached to Boonweaver Giant. If you search your library this way, shuffle it.",M15,,normal,383194,4,4,Uncommon,"Giant,Monk",Creature
Congregate,{3}{W},4,W,Mark Zug,6,Instant,Target player gains 2 life for each creature on the battlefield.,"USG,HOP,CMD,M14,M15","""In the gathering there is strength for all who founder, renewal for all who languish, love for all who sing.""\n—Song of All, canto 642",normal,383214,,,Uncommon,,Instant
Constricting Sliver,{5}{W},6,W,Karl Kopinski,7,Creature — Sliver,"Sliver creatures you control have ""When this creature enters the battlefield, you may exile target creature an opponent controls until this creature leaves the battlefield.""",M15,"Slivers are often seen toying with enemies they capture, not out of cruelty, but to fully learn their physical capabilities.",normal,383215,3,3,Uncommon,Sliver,Creature
Dauntless River Marshal,{1}{W},2,"W,U",Mark Winters,8,Creature — Human Soldier,Dauntless River Marshal gets +1/+1 as long as you control an Island.\n{3}{U}: Tap target creature.,M15,"""Thieves and squid squirm the same way when you capture them.""",normal,383223,2,1,Uncommon,"Human,Soldier",Creature
Devouring Light,{1}{W}{W},3,W,Slawomir Maniak,9,Instant,Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)\nExile target attacking or blocking creature.,"RAV,M15","""Even your shadow is too foul to tolerate.""",normal,383224,,,Uncommon,,Instant
Divine Favor,{1}{W},2,W,Allen Williams,10,Enchantment — Aura,"Enchant creature\nWhen Divine Favor enters the battlefield, you gain 3 life.\nEnchanted creature gets +1/+3.","M12,M13,M14,M15","With an armory of light, even the squire may champion her people.",normal,383228,,,Common,Aura,Enchantment
Ephemeral Shields,{1}{W},2,W,Yohann Schepacz,11,Instant,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)\nTarget creature gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)",M15,,normal,383233,,,Common,,Instant
First Response,{3}{W},4,W,Slawomir Maniak,12,Enchantment,"At the beginning of each upkeep, if you lost life last turn, put a 1/1 white Soldier creature token onto the battlefield.",M15,"""There's never a good time for a disaster or an attack. That's why we're here.""\n—Oren, militia captain",normal,383239,,,Uncommon,,Enchantment
Geist of the Moors,{1}{W}{W},3,W,Aaron Miller,13,Creature — Spirit,Flying,M15,"""The battle is won. There's work to be done. / The Blessed Sleep must wait. / A fiend is about. It stalks the devout. / I'll save them from my fate.""\n—""The Good Geist's Vow""",normal,383253,3,1,Uncommon,Spirit,Creature
Heliod's Pilgrim,{2}{W},3,W,Izzy,14,Creature — Human Cleric,"When Heliod's Pilgrim enters the battlefield, you may search your library for an Aura card, reveal it, put it into your hand, then shuffle your library.",M15,The blessings of Heliod are apparent for all to see.,normal,383265,1,2,Common,"Human,Cleric",Creature
Hushwing Gryff,{2}{W},3,W,John Severin Brassell,15,Creature — Hippogriff,Flash (You may cast this spell any time you could cast an instant.)\nFlying\nCreatures entering the battlefield don't cause abilities to trigger.,M15,An overwhelming sense of calm accompanies the gryffs that wheel above the roofs of Gavony.,normal,383272,2,1,Rare,Hippogriff,Creature
Kinsbaile Skirmisher,{1}{W},2,W,Thomas Denmark,16,Creature — Kithkin Soldier,"When Kinsbaile Skirmisher enters the battlefield, target creature gets +1/+1 until end of turn.","LRW,M15,DDO","""If a boggart even dares breathe near one of my kin, I'll know. And I'll not be happy.""",normal,383292,2,2,Common,"Kithkin,Soldier",Creature
Marked by Honor,{3}{W},4,W,David Palumbo,17,Enchantment — Aura,Enchant creature\nEnchanted creature gets +2/+2 and has vigilance. (Attacking doesn't cause it to tap.),"M15,W16",Stand your post for duty. Stand your ground for honor.,normal,383303,,,Common,Aura,Enchantment
Mass Calcify,{5}{W}{W},7,W,Brandon Kitkouski,18,Sorcery,Destroy all nonwhite creatures.,"SHM,M15",The dead serve as their own tombstones.,normal,383304,,,Rare,,Sorcery
