name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
"Ajani, Caller of the Pride",{1}{W}{W},3,W,D. Alexander Gregory,1,Planeswalker — Ajani,"+1: Put a +1/+1 counter on up to one target creature.\n−3: Target creature gains flying and double strike until end of turn.\n−8: Put X 2/2 white Cat creature tokens onto the battlefield, where X is your life total.","pMEI,M13,M14",,normal,249695,,,Mythic Rare,Ajani,Planeswalker
Ajani's Sunstriker,{W}{W},2,W,Matt Stewart,2,Creature — Cat Cleric,Lifelink (Damage dealt by this creature also causes you to gain that much life.),"M13,CNS","""Ajani goes where he is needed most and in his name we keep his lands safe.""",normal,259715,2,2,Common,"Cat,Cleric",Creature
Angel's Mercy,{2}{W}{W},4,W,Andrew Robinson,3,Instant,You gain 7 life.,"M10,M12,AVR,M13","""She rose above me, and in that moment Varrik the Bloody died and I was born.""\n—Varrik the Just",normal,259714,,,Common,,Instant
Angelic Benediction,{3}{W},4,W,Michael Komarck,4,Enchantment,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\nWhenever a creature you control attacks alone, you may tap target creature.","ALA,DDC,M13,DD3_DVD","""Only the bravest are worthy of our blessing.""",normal,279702,,,Uncommon,,Enchantment
Attended Knight,{2}{W},3,W,Seb McKinnon,5,Creature — Human Knight,"First strike (This creature deals combat damage before creatures without first strike.)\nWhen Attended Knight enters the battlefield, put a 1/1 white Soldier creature token onto the battlefield.",M13,,normal,265723,2,2,Common,"Human,Knight",Creature
Aven Squire,{1}{W},2,W,David Palumbo,6,Creature — Bird Soldier,"Flying\nExalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)","CON,M13","When the meek charge into battle, courage becomes infectious.",normal,265712,1,1,Common,"Bird,Soldier",Creature
Battleflight Eagle,{4}{W},5,W,Kev Walker,7,Creature — Bird,"Flying\nWhen Battleflight Eagle enters the battlefield, target creature gets +2/+2 and gains flying until end of turn.",M13,"Eagles make fine mounts, but they're too proud to carry anyone for long.",normal,259721,2,2,Common,Bird,Creature
Captain of the Watch,{4}{W}{W},6,W,Greg Staples,8,Creature — Human Soldier,"Vigilance (Attacking doesn't cause this creature to tap.)\nOther Soldier creatures you control get +1/+1 and have vigilance.\nWhen Captain of the Watch enters the battlefield, put three 1/1 white Soldier creature tokens onto the battlefield.","M10,M13,DDO",,normal,259716,3,3,Rare,"Human,Soldier",Creature
Captain's Call,{3}{W},4,W,Greg Staples,9,Sorcery,Put three 1/1 white Soldier creature tokens onto the battlefield.,M13,"""Who among you has the courage to face certain death? Who will heed my call?""\n—Rayel Vanger, Firstblade of Thune",normal,249689,,,Common,,Sorcery
Crusader of Odric,{2}{W},3,W,Michael Komarck,10,Creature — Human Soldier,Crusader of Odric's power and toughness are each equal to the number of creatures you control.,M13,"""We are Odric's sword. We strike without fear, for his mind has divined how our foe will be slain.""",normal,253730,*,*,Uncommon,"Human,Soldier",Creature
