name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Abbey Gargoyles,{2}{W}{W}{W},5,W,Christopher Rush,,Creature — Gargoyle,"Flying, protection from red","HML,5ED,ME2","""They don't move, do they?""\n""Only for the wrong sort of people.""\n""Are we the wrong sort of people?""",normal,4098,3,4,Uncommon,Gargoyle,Creature
Abyssal Specter,{2}{B}{B},4,B,George Pratt,,Creature — Specter,"Flying\nWhenever Abyssal Specter deals damage to a player, that player discards a card.","ICE,5ED,6ED,BRB,7ED,DKM,8ED,DDC,DPA,DD3_DVD","""Mystic shadow, bending near me, /\nWho art thou? / Whence come ye?""\n—Stephen Crane,\n""Mystic shadow, bending near me""",normal,3822,2,3,Uncommon,Specter,Creature
Adarkar Wastes,,,"W,U",Gary Leach,,Land,{T}: Add {C} to your mana pool.\n{T}: Add {W} or {U} to your mana pool. Adarkar Wastes deals 1 damage to you.,"ICE,5ED,6ED,7ED,9ED,10E",,normal,4175,,,Rare,,Land
Æther Storm,{3}{U},4,U,Mark Tedin,,Enchantment,Creature spells can't be cast.\nPay 4 life: Destroy Æther Storm. It can't be regenerated. Any player may activate this ability.,"HML,5ED,ME2",Thunder in the wind / no rain / peace mourns its passing.,normal,3891,,,Uncommon,,Enchantment
Air Elemental,{3}{U}{U},5,U,D. Alexander Gregory,,Creature — Elemental,Flying,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,PO2,6ED,S99,BRB,BTD,7ED,8ED,9ED,10E,DD2,M10,DPA,ME4,DD3_JVC","These spirits of the air are winsome and wild and cannot be truly contained. Only marginally intelligent, they often substitute whimsy for strategy, delighting in mischief and mayhem.",normal,3892,4,4,Uncommon,Elemental,Creature
Akron Legionnaire,{6}{W}{W},8,W,Mark Poole,,Creature — Giant Soldier,"Except for creatures named Akron Legionnaire and artifact creatures, creatures you control can't attack.","LEG,CHR,5ED,ME3",,normal,4099,8,4,Rare,"Giant,Soldier",Creature
Alabaster Potion,{X}{W}{W},2,W,Harold McNeill,,Instant,Choose one —\n• Target player gains X life.\n• Prevent the next X damage that would be dealt to target creature or player this turn.,"LEG,4ED,RQS,ITP,5ED,ME3","Healing is a matter of time, but it is sometimes also a matter of opportunity.\n—D'Avenant proverb",normal,4100,,,Common,,Instant
Aladdin's Ring,{8},8,,Stuart Griffin,,Artifact,"{8}, {T}: Aladdin's Ring deals 4 damage to target creature or player.","ARN,3ED,4ED,5ED,6ED,7ED,8ED,9ED",""". . . [T]he magician drew a ring off his finger . . . , saying: 'It is a talisman against all evil, so long as you obey me.'""\n—The Arabian Nights,\nJunior Classics trans.",normal,3758,,,Rare,,Artifact
Ambush Party,{4}{R},5,R,Charles Gillespie,,Creature — Human Rogue,"First strike, haste","HML,5ED,ME2","""Fair fight? I'll take survival over chivalry any day!""\n—Tor Wauki, Bandit King",normal,4029,3,1,Common,"Human,Rogue",Creature
Amulet of Kroog,{2},2,,Margaret Organ-Kean,,Artifact,"{2}, {T}: Prevent the next 1 damage that would be dealt to target creature or player this turn.","ATQ,4ED,5ED,ME4","Among the first allies Urza gained were the people of Kroog. As a sign of friendship, Urza gave the healers of the city potent amulets; afterwards, thousands journeyed to Kroog in hope of healing.",normal,3759,,,Common,,Artifact
An-Havva Constable,{1}{G}{G},3,G,Dan Frazier,,Creature — Human,An-Havva Constable's toughness is equal to 1 plus the number of green creatures on the battlefield.,"HML,5ED","""Joskun and the other constables serve with passion, if not with grace.""\n—Devin, faerie noble",normal,3960,2,1+*,Rare,Human,Creature
Angry Mob,{2}{W}{W},4,W,Drew Tucker,,Creature — Human,"Trample\nAs long as it's your turn, Angry Mob's power and toughness are each equal to 2 plus the number of Swamps your opponents control. As long as it's not your turn, Angry Mob's power and toughness are each 2.","DRK,4ED,5ED,MED",,normal,4101,2+*,2+*,Uncommon,Human,Creature
Animate Dead,{1}{B},2,B,Anson Maddocks,,Enchantment — Aura,"Enchant creature card in a graveyard\nWhen Animate Dead enters the battlefield, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,MED,PD3,VMA,EMA",,normal,3823,,,Uncommon,Aura,Enchantment
Animate Wall,{W},1,W,Richard Kane Ferguson,,Enchantment — Aura,Enchant Wall\nEnchanted Wall can attack as though it didn't have defender.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,6ED,MED","""When you have been bitten with fangs of granite, you start to long for the ivory sabers of tigers.""\n—Norin the Wary",normal,4102,,,Rare,Aura,Enchantment
Ankh of Mishra,{2},2,,Ian Miller,,Artifact,"Whenever a land enters the battlefield, Ankh of Mishra deals 2 damage to that land's controller.","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,6ED,MED,VMA",Tawnos finally cracked the puzzle: the strange structures did not house Mishra's malevolent creations but were themselves among his creations.,normal,3760,,,Rare,,Artifact
Anti-Magic Aura,{2}{U},3,U,Zak Plucinski,,Enchantment — Aura,Enchant creature\nEnchanted creature can't be the target of spells and can't be enchanted by other Auras.,"LEG,5ED",,normal,3893,,,Uncommon,Aura,Enchantment
Arenson's Aura,{2}{W},3,"W,U",D. Alexander Gregory,,Enchantment,"{W}, Sacrifice an enchantment: Destroy target enchantment.\n{3}{U}{U}: Counter target enchantment spell.","ICE,5ED","""Cloak me in mystery, hide my names from my enemies, and let me draw from the well of power.""\n—Halvor Arenson, Kjeldoran priest",normal,4103,,,Uncommon,,Enchantment
Armageddon,{3}{W},4,W,Jesper Myrfors,,Sorcery,Destroy all lands.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,POR,pJGP,PO2,ATH,6ED,S99,MED,ME4,VMA,V14",,normal,4104,,,Rare,,Sorcery
Armor of Faith,{W},1,W,Anson Maddocks,,Enchantment — Aura,Enchant creature\nEnchanted creature gets +1/+1.\n{W}: Enchanted creature gets +0/+1 until end of turn.,"ICE,5ED,ME2","""Keep your chain mail, warrior. I have my own form of protection.""\n—Halvor Arenson, Kjeldoran priest",normal,4105,,,Common,Aura,Enchantment
Ashes to Ashes,{1}{B}{B},3,B,Doug Keith,,Sorcery,Exile two target nonartifact creatures. Ashes to Ashes deals 5 damage to you.,"DRK,4ED,5ED,ME3","""Kings and beggars, they end the same—\nSurrounded by stench, rot, and blame.""\n—Aline Corralurn, ""Legacy""",normal,3824,,,Uncommon,,Sorcery
Ashnod's Altar,{3},3,,Anson Maddocks,,Artifact,Sacrifice a creature: Add {C}{C} to your mana pool.,"ATQ,CHR,5ED,6ED,ME4,EMA","The Brothers' War scarred the land, but Ashnod left her mark in the bloodlines of those she tortured.",normal,3761,,,Uncommon,,Artifact
Ashnod's Transmogrant,{1},1,,Mark Tedin,,Artifact,"{T}, Sacrifice Ashnod's Transmogrant: Put a +1/+1 counter on target nonartifact creature. That creature becomes an artifact in addition to its other types.","ATQ,CHR,5ED,MED",Ashnod found few willing to trade their humanity for the power she offered.,normal,3762,,,Common,,Artifact
Aspect of Wolf,{1}{G},2,G,Janine Johnston,,Enchantment — Aura,"Enchant creature\nEnchanted creature gets +X/+Y, where X is half the number of Forests you control, rounded down, and Y is half the number of Forests you control, rounded up.","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED",,normal,3961,,,Rare,Aura,Enchantment
Atog,{1}{R},2,R,Jesper Myrfors,,Creature — Atog,Sacrifice an artifact: Atog gets +2/+2 until end of turn.,"ATQ,3ED,5ED,MRD,ME4","The bane of all artificers, the legendary atogs devoured intricate tools to further their own twisted growth.",normal,4030,1,2,Uncommon,Atog,Creature
Aurochs,{3}{G},4,G,Steve White,,Creature — Aurochs,"Trample\nWhenever Aurochs attacks, it gets +1/+0 until end of turn for each other attacking Aurochs.","ICE,5ED,CST,ME2","One auroch may feed a village, but a herd will flatten it.",normal,3962,2,3,Common,Aurochs,Creature
Aysen Bureaucrats,{1}{W},2,W,Adrian Smith,,Creature — Human Advisor,{T}: Tap target creature with power 2 or less.,"HML,5ED,ME2","""When one's word is law, one's whim is equally binding.""\n—Calmont, Aysen bureaucrat",normal,4106,1,1,Common,"Human,Advisor",Creature
Azure Drake,{3}{U},4,U,Janine Johnston,,Creature — Drake,Flying,"LEG,CHR,5ED,BRB,9ED,M11","Little dreamt could seem so cruel\nAs waiting for the wings outspread,\nThe jagged teeth, the burning eyes,\nAnd dagger-claws that clench to nerves.",normal,3894,2,4,Uncommon,Drake,Creature
Bad Moon,{1}{B},2,B,Gary Leach,,Enchantment,Black creatures get +1/+1.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,TSB,DDD,C14,DD3_GVL",,normal,3825,,,Rare,,Enchantment
Ball Lightning,{R}{R}{R},3,R,Quinton Hoover,,Creature — Elemental,"Trample (This creature can deal excess combat damage to defending player or planeswalker while attacking.)\nHaste (This creature can attack and {T} as soon as it comes under your control.)\nAt the beginning of the end step, sacrifice Ball Lightning.","DRK,4ED,5ED,pJGP,BTD,MED,M10,PD2",,normal,4031,6,1,Rare,Elemental,Creature
Barbed Sextant,{1},1,,Amy Weber,,Artifact,"{1}, {T}, Sacrifice Barbed Sextant: Add one mana of any color to your mana pool. Draw a card at the beginning of the next turn's upkeep.","ICE,5ED,DKM,CST,ME2",,normal,3763,,,Common,,Artifact
Barl's Cage,{4},4,,Tom Wänerstrand,,Artifact,{3}: Target creature doesn't untap during its controller's next untap step.,"DRK,CHR,5ED,ME3","For a dozen years the cage had held Lord Ith, but as the Pretender Mairsil's power weakened, so did the bars.",normal,3764,,,Rare,,Artifact
Battering Ram,{2},2,,Jeff A. Menges,,Artifact Creature — Construct,"At the beginning of combat on your turn, Battering Ram gains banding until end of combat. (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's blocking.)\nWhenever Battering Ram becomes blocked by a Wall, destroy that Wall at end of combat.","ATQ,4ED,RQS,ITP,5ED","By the time Mishra was defeated, no mage was foolish enough to rely heavily on walls.",normal,3765,1,1,Common,Construct,"Artifact,Creature"
Benalish Hero,{W},1,W,Douglas Shuler,,Creature — Human Soldier,"Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,MED","Benalia has a complex caste system that changes with the lunar year. No matter what the season, the only caste that cannot be attained by either heredity or money is that of the Hero.",normal,4107,1,1,Common,"Human,Soldier",Creature
Binding Grasp,{3}{U},4,U,Jeff Miracola,,Enchantment — Aura,"Enchant creature\nAt the beginning of your upkeep, sacrifice Binding Grasp unless you pay {1}{U}.\nYou control enchanted creature.\nEnchanted creature gets +0/+1.","ICE,5ED,CST,ME2","""What I want, I take.""\n—Gustha Ebbasdotter,\nKjeldoran royal mage",normal,3895,,,Uncommon,Aura,Enchantment
Bird Maiden,{2}{R},3,R,Kaja Foglio,,Creature — Human Bird,Flying,"ARN,4ED,5ED,ME4","""Four things that never meet do here unite To shed my blood and to ravage my heart,\nA radiant brow and tresses that beguile\nAnd rosy cheeks and a glittering smile.""\n—The Arabian Nights, trans. Haddawy",normal,4032,1,2,Common,"Human,Bird",Creature
Birds of Paradise,{G},1,G,Mark Poole,,Creature — Bird,Flying\n{T}: Add one mana of any color to your mana pool.,"LEA,LEB,2ED,CED,CEI,3ED,pMEI,4ED,5ED,6ED,7ED,8ED,RAV,10E,M10,M11,M12",,normal,3963,0,1,Rare,Bird,Creature
Black Knight,{B}{B},2,B,Adrian Smith,,Creature — Human Knight,"First strike (This creature deals combat damage before creatures without first strike.)\nProtection from white (This creature can't be blocked, targeted, dealt damage, or enchanted by anything white.)","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,ATH,pFNM,MED,M10,M11,ME4",Battle doesn't need a purpose; the battle is its own purpose. You don't ask why a plague spreads or a field burns. Don't ask why I fight.,normal,3826,2,2,Uncommon,"Human,Knight",Creature
