name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Angelic Blessing,{2}{W},3,W,Mark Zug,,Sorcery,Target creature gets +3/+3 and gains flying until end of turn. (It can't be blocked except by creatures with flying or reach.),"POR,PO2,EXO,S99,S00,9ED,10E,TPR",Only the warrior who can admit mortal weakness will be bolstered by immortal strength.,normal,25456,,,Common,,Sorcery
Armored Pegasus,{1}{W},2,W,Andrew Robinson,,Creature — Pegasus,Flying,"POR,pPOD,TMP,ATH,6ED,BRB,S00,TPR","Asked how it survived a run-in with a bog imp, the pegasus just shook its mane and burped.",normal,25498,1,2,Common,Pegasus,Creature
Bog Imp,{1}{B},2,B,Christopher Rush,,Creature — Imp,Flying (This creature can't be blocked except by creatures with flying or reach.),"DRK,4ED,RQS,ITP,5ED,POR,6ED,S99,S00,7ED,8ED,9ED",Don't be fooled by their looks. Think of them as little knives with wings.,normal,25492,1,1,Common,Imp,Creature
Breath of Life,{3}{W},4,W,DiTerlizzi,,Sorcery,Return target creature card from your graveyard to the battlefield.,"POR,PO2,S99,S00,7ED,VMA",,normal,25447,,,Uncommon,,Sorcery
Coercion,{2}{B},3,B,DiTerlizzi,,Sorcery,Target opponent reveals his or her hand. You choose a card from it. That player discards that card.,"VIS,TMP,PO2,6ED,PTK,S99,S00,BTD,8ED,9ED,TPR","A rhino's bargain\n—Femeref expression meaning\n""a situation with no choices""",normal,25477,,,Common,,Sorcery
Counterspell,{U}{U},2,U,Hannibal King,,Instant,Counter target spell.,"LEA,LEB,2ED,CED,CEI,3ED,pLGM,4ED,ICE,5ED,TMP,pJGP,6ED,S99,MMQ,BRB,pFNM,S00,BTD,7ED,ME2,DD2,ME4,VMA,DD3_JVC,TPR,EMA",,normal,25503,,,Common,,Instant
Disenchant,{1}{W},2,W,Brian Snõddy,,Instant,Destroy target artifact or enchantment.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,pARL,MIR,5ED,TMP,USG,ATH,6ED,MMQ,BRB,pFNM,S00,7ED,pMPR,CST,TSB,ME2,ME3,TPR",,normal,25500,,,Common,,Instant
Drudge Skeletons,{1}{B},2,B,Ian Miller,,Creature — Skeleton,"{B}: Regenerate Drudge Skeletons. (The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,6ED,S00,7ED,8ED,9ED,10E,M10,DDD,DPA,DD3_GVL","""The dead make good soldiers. They can't disobey orders, they never surrender, and they don't stop fighting when a random body part falls off.""\n—Nevinyrral, Necromancer's Handbook",normal,25507,1,1,Common,Skeleton,Creature
Durkwood Boars,{4}{G},5,G,Mike Kimble,,Creature — Boar,,"LEG,4ED,RQS,ITP,5ED,S99,S00","""And the unclean spirits went out, and entered the swine: and the herd ran violently . . . .""\n—The Bible, Mark 5:13",normal,25493,4,4,Common,Boar,Creature
Eager Cadet,{W},1,W,Scott M. Fischer,,Creature — Human Soldier,,"S99,S00,7ED,8ED,9ED","The enthusiasm of the young, sharpened by the discipline of a soldier.",normal,25455,1,1,Common,"Human,Soldier",Creature
Flame Spirit,{4}{R},5,R,Justin Hampton,,Creature — Elemental Spirit,{R}: Flame Spirit gets +1/+0 until end of turn.,"ICE,5ED,6ED,S00,ME2","""The spirit of the flame is the spirit of change.""\n—Lovisa Coldeyes,\nBalduvian chieftain",normal,25514,2,3,Common,"Elemental,Spirit",Creature
Flight,{U},1,U,Jerry Tiritilli,,Enchantment — Aura,Enchant creature\nEnchanted creature has flying.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,6ED,S00,7ED,8ED,9ED,M12",,normal,25510,,,Common,Aura,Enchantment
Forest,,,G,John Avon,,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,25482,,,Basic Land,Forest,Land
Forest,,,G,John Avon,,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,25483,,,Basic Land,Forest,Land
Giant Growth,{G},1,G,DiTerlizzi,,Instant,Target creature gets +3/+3 until end of turn.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,5ED,ATH,6ED,BRB,pSUS,pFNM,S00,BTD,7ED,pMPR,DKM,8ED,9ED,10E,EVG,ME2,M10,ME3,DDD,DPA,M11,ME4,RTR,M14,DD3_EVG,DD3_GVL",,normal,25502,,,Common,,Instant
Giant Octopus,{3}{U},4,U,John Matson,,Creature — Octopus,,"POR,S99,S00,7ED,8ED,9ED","At the sight of the thing the calamari vendor's eyes went wide, but from fear or avarice none could tell.",normal,25457,3,3,Common,Octopus,Creature
Goblin Hero,{2}{R},3,R,Pete Venters,,Creature — Goblin,,"DRK,5ED,ATH,6ED,S99,S00","""When you're a goblin, you don't have to step forward to be a hero—everyone else just has to step back""\n—Biggum Flodrot, goblin veteran",normal,25486,2,2,Common,Goblin,Creature
Hand of Death,{2}{B},3,B,Heather Hudson,,Sorcery,Destroy target nonblack creature.,"POR,PO2,S99,S00",The touch of death is never gentle.,normal,25490,,,Common,,Sorcery
Hero's Resolve,{1}{W},2,W,Pete Venters,,Enchantment — Aura,Enchant creature\nEnchanted creature gets +1/+5.,"TMP,6ED,S00","""Destiny, chance, fate, fortune—they're all just ways of claiming your successes without claiming your failures.""\n—Gerrard of the Weatherlight",normal,25536,,,Common,Aura,Enchantment
Inspiration,{3}{U},4,U,Zina Saunders,,Instant,Target player draws two cards.,"VIS,6ED,S00,7ED,8ED,RTR","""Madness and genius are separated only by degrees of success.""\n—Sidar Jabari",normal,25526,,,Common,,Instant
Island,,,U,Douglas Shuler,,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,25451,,,Basic Land,Island,Land
Island,,,U,Eric Peterson,,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,25452,,,Basic Land,Island,Land
Knight Errant,{1}{W},2,W,Dan Frazier,,Creature — Human Knight,,"POR,S99,S00,7ED",""". . . Before honor is humility.""\n—The Bible, Proverbs 15:33",normal,25450,2,2,Common,"Human,Knight",Creature
Lava Axe,{4}{R},5,R,Brian Snõddy,,Sorcery,Lava Axe deals 5 damage to target player.,"POR,PO2,ULG,S99,S00,BTD,7ED,8ED,9ED,pGTW,10E,M10,M11,M12,M14,M15",Meant to cut through the body and burn straight to the soul.,normal,25488,,,Common,,Sorcery
Llanowar Elves,{G},1,G,Anson Maddocks,,Creature — Elf Druid,{T}: Add {G} to your mana pool.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,ATH,6ED,BRB,pFNM,S00,BTD,7ED,9ED,pGTW,10E,EVG,M10,M11,M12,C14,DD3_EVG,EMA",One bone broken for every twig snapped underfoot.\n—Llanowar penalty for trespassing,normal,25508,1,1,Common,"Elf,Druid",Creature
Merfolk of the Pearl Trident,{U},1,U,DiTerlizzi,,Creature — Merfolk,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,RQS,ITP,5ED,POR,6ED,S99,S00,7ED,M13","Are merfolk humans with fins, or are humans merfolk with feet?",normal,25458,1,1,Common,Merfolk,Creature
Mons's Goblin Raiders,{R},1,R,Pete Venters,,Creature — Goblin,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,RQS,ITP,5ED,S99,S00",Just because they have a club doesn't mean they're organized.,normal,25491,1,1,Common,Goblin,Creature
Monstrous Growth,{1}{G},2,G,Una Fricker,,Sorcery,Target creature gets +4/+4 until end of turn.,"POR,PO2,S99,S00,7ED,8ED",The nightstalkers' little game of tease-the-squirrel suddenly took an unexpected turn.,normal,25475,,,Common,,Sorcery
Moon Sprite,{1}{G},2,G,Terese Nielsen,,Creature — Faerie,Flying,"POR,S99,S00","""I am that merry wanderer of the night.""\n—William Shakespeare,\nA Midsummer Night's Dream",normal,25485,1,1,Uncommon,Faerie,Creature
Mountain,,,R,John Avon,,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,25480,,,Basic Land,Mountain,Land
Mountain,,,R,Brian Durfee,,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,25481,,,Basic Land,Mountain,Land
Obsianus Golem,{6},6,,Jesper Myrfors,,Artifact Creature — Golem,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,6ED,S00,ME4","""The foot stone is connected to the ankle stone, the ankle stone is connected to the leg stone . . . .""\n—""Song of the Artificer""",normal,25528,4,6,Uncommon,Golem,"Artifact,Creature"
Ogre Warrior,{3}{R},4,R,Jeff Miracola,,Creature — Ogre Warrior,,"PO2,S99,S00",Assault and battery included.,normal,25476,3,3,Common,"Ogre,Warrior",Creature
Orcish Oriflamme,{3}{R},4,R,Dan Frazier,,Enchantment,Attacking creatures you control get +1/+0.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,RQS,ITP,5ED,6ED,S00,7ED,EMA",,normal,25540,,,Uncommon,,Enchantment
Plains,,,W,Douglas Shuler,,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,25453,,,Basic Land,Plains,Land
Plains,,,W,Fred Fields,,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,25454,,,Basic Land,Plains,Land
Prodigal Sorcerer,{2}{U},3,U,Douglas Shuler,,Creature — Human Wizard,{T}: Prodigal Sorcerer deals 1 damage to target creature or player.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,6ED,BRB,pFNM,S00,7ED,TSB,ME4,EMA",Occasionally members of the Institute of Arcane Study acquire a taste for worldly pleasures. Seldom do they have trouble finding employment.,normal,25506,1,1,Common,"Human,Wizard",Creature
Python,{1}{B}{B},3,B,Steve White,,Creature — Snake,,"VIS,POR,6ED,S00","""How can you claim the gods are merciless when they robbed the snake of its limbs to give the other creatures a sporting chance?""\n—Hakim, Loreweaver",normal,25499,3,2,Common,Snake,Creature
Rhox,{4}{G}{G},6,G,Mark Zug,,Creature — Rhino Beast,"You may have Rhox assign its combat damage as though it weren't blocked.\n{2}{G}: Regenerate Rhox. (The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)","NMS,S00,8ED,10E",,normal,,5,5,Rare,"Rhino,Beast",Creature
