name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Armageddon,{3}{W},4,W,Chris Rahn,1,Sorcery,Destroy all lands.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,POR,pJGP,PO2,ATH,6ED,S99,MED,ME4,VMA,V14",A bloody dawn broke over a scabbed and tortured world.,normal,386284,,,Mythic Rare,,Sorcery
Burning of Xinye,{4}{R}{R},6,R,Yang Hong,2,Sorcery,"You destroy four lands you control, then target opponent destroys four lands he or she controls. Then Burning of Xinye deals 4 damage to each creature.","PTK,ME3,VMA,V14",,normal,386285,,,Mythic Rare,,Sorcery
Cataclysm,{2}{W}{W},4,W,Eric Deschamps,3,Sorcery,"Each player chooses from among the permanents he or she controls an artifact, a creature, an enchantment, and a land, then sacrifices the rest.","EXO,V14,TPR","""Keep with you only this much: your mount, your blade, and your wits. The rest you can find, build, or take.""\n—Horse clans' wisdom",normal,386286,,,Mythic Rare,,Sorcery
Child of Alara,{W}{U}{B}{R}{G},5,"W,U,B,R,G",Steve Argyle,4,Legendary Creature — Avatar,"Trample\nWhen Child of Alara dies, destroy all nonland permanents. They can't be regenerated.","CON,V14",The progeny of the Maelstrom shows no allegiance—and no mercy—to any of the five shards.,normal,386287,6,6,Mythic Rare,Avatar,Creature
Decree of Annihilation,{8}{R}{R},10,R,John Avon,5,Sorcery,"Exile all artifacts, creatures, and lands from the battlefield, all cards from all graveyards, and all cards from all hands.\nCycling {5}{R}{R} ({5}{R}{R}, Discard this card: Draw a card.)\nWhen you cycle Decree of Annihilation, destroy all lands.","SCG,V14",,normal,386288,,,Mythic Rare,,Sorcery
Firespout,{2}{R/G},3,"R,G",Raymond Swanland,6,Sorcery,Firespout deals 3 damage to each creature without flying if {R} was spent to cast Firespout and 3 damage to each creature with flying if {G} was spent to cast it. (Do both if {R}{G} was spent.),"SHM,CMD,V14",,normal,386289,,,Mythic Rare,,Sorcery
Fracturing Gust,{2}{G/W}{G/W}{G/W},5,"W,G",Michael Sutfin,7,Instant,Destroy all artifacts and enchantments. You gain 2 life for each permanent destroyed this way.,"SHM,V14","Elvish dawnhands test a relic's worthiness before collecting it for the safehold. If it can't stand up to a stiff breeze, it's left behind.",normal,386290,,,Mythic Rare,,Instant
Living Death,{3}{B}{B},5,B,Mark Winters,8,Sorcery,"Each player exiles all creature cards from his or her graveyard, then sacrifices all creatures he or she controls, then puts all cards he or she exiled this way onto the battlefield.","TMP,pJGP,BRB,DDE,CMD,VMA,V14,TPR",,normal,386291,,,Mythic Rare,,Sorcery
Martial Coup,{X}{W}{W},2,W,Greg Staples,9,Sorcery,"Put X 1/1 white Soldier creature tokens onto the battlefield. If X is 5 or more, destroy all other creatures.","CON,V14,C14","Their war forgotten, the nations of Bant stood united in the face of a common threat.",normal,386292,,,Mythic Rare,,Sorcery
Rolling Earthquake,{X}{R},1,R,Yang Hong,10,Sorcery,Rolling Earthquake deals X damage to each creature without horsemanship and each player.,"PTK,ME3,V14",,normal,386293,,,Mythic Rare,,Sorcery
Smokestack,{4},4,,Daniel Ljunggren,11,Artifact,"At the beginning of your upkeep, you may put a soot counter on Smokestack.\nAt the beginning of each player's upkeep, that player sacrifices a permanent for each soot counter on Smokestack.","USG,VMA,V14",,normal,386294,,,Mythic Rare,,Artifact
Terminus,{4}{W}{W},6,W,James Paick,12,Sorcery,Put all creatures on the bottom of their owners' libraries.\nMiracle {W} (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.),"AVR,V14",,normal,386295,,,Mythic Rare,,Sorcery
Upheaval,{4}{U}{U},6,U,Kev Walker,13,Sorcery,Return all permanents to their owners' hands.,"ODY,VMA,V14",The calm comes after the storm.,normal,386296,,,Mythic Rare,,Sorcery
Virtue's Ruin,{2}{B},3,B,Mike Dringenberg,14,Sorcery,Destroy all white creatures.,"POR,V14","All must fall, and those who stand highest fall hardest.",normal,386297,,,Mythic Rare,,Sorcery
Wrath of God,{2}{W}{W},4,W,Willian Murai,15,Sorcery,Destroy all creatures. They can't be regenerated.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,POR,6ED,BRB,7ED,pMPR,8ED,9ED,10E,C13,V14,EMA","Legend speaks of the lost coastal polis of Olantin, whose inhabitants' hubris enraged the sun god Heliod.",normal,386298,,,Mythic Rare,,Sorcery
