name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Angel of Mercy,{4}{W},5,W,Melissa A. Benson,1,Creature — Angel,"Flying\nWhen Angel of Mercy enters the battlefield, you gain 3 life.","PO2,S99,INV,8ED,9ED,10E,DDC,DD3_DVD",,normal,82992,3,3,Uncommon,Angel,Creature
Angelic Blessing,{2}{W},3,W,Mark Zug,2,Sorcery,Target creature gets +3/+3 and gains flying until end of turn. (It can't be blocked except by creatures with flying or reach.),"POR,PO2,EXO,S99,S00,9ED,10E,TPR",Only the warrior who can admit mortal weakness will be bolstered by immortal strength.,normal,84583,,,Common,,Sorcery
Aven Cloudchaser,{3}{W},4,W,Justin Sweet,3,Creature — Bird Soldier,"Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhen Aven Cloudchaser enters the battlefield, destroy target enchantment.","ODY,8ED,9ED,10E",,normal,84522,2,2,Common,"Bird,Soldier",Creature
Aven Flock,{4}{W},5,W,Greg & Tim Hildebrandt,4,Creature — Bird Soldier,Flying (This creature can't be blocked except by creatures with flying or reach.)\n{W}: Aven Flock gets +0/+1 until end of turn.,"ODY,8ED,9ED","Just as each added feather steadies the wing, so does the flock grow stronger with each new member.",normal,82999,2,3,Common,"Bird,Soldier",Creature
Ballista Squad,{3}{W},4,W,Matthew D. Wilson,5,Creature — Human Rebel,"{X}{W}, {T}: Ballista Squad deals X damage to target attacking or blocking creature.","MMQ,9ED,10E",The perfect antidote for a tightly packed formation.,normal,84508,2,2,Uncommon,"Human,Rebel",Creature
Blessed Orator,{3}{W},4,W,Terese Nielsen,6,Creature — Human Cleric,Other creatures you control get +0/+1.,"ODY,9ED","""He spoke with the tongue of Angels; we fought with the strength of lions.""\n—Handel, infantry soldier",normal,84057,1,4,Uncommon,"Human,Cleric",Creature
Blinding Angel,{3}{W}{W},5,W,Todd Lockwood,7,Creature — Angel,"Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhenever Blinding Angel deals combat damage to a player, that player skips his or her next combat phase.","NMS,8ED,9ED","""Their eyes will shrivel and blacken before faith's true light.""",normal,83007,2,4,Rare,Angel,Creature
Blinking Spirit,{3}{W},4,W,L. A. Williams,8,Creature — Spirit,{0}: Return Blinking Spirit to its owner's hand.,"ICE,5ED,BRB,9ED","""Don't look at it! Maybe it'll go away!""\n—Ib Halfheart, goblin tactician",normal,83962,2,2,Rare,Spirit,Creature
Chastise,{3}{W},4,W,Carl Critchlow,9,Instant,Destroy target attacking creature. You gain life equal to its power.,"JUD,8ED,9ED","""Why do we pray to the Ancestor? Because She listens.""\n—Mystic elder",normal,83021,,,Uncommon,,Instant
Circle of Protection: Black,{1}{W},2,W,Christopher Rush,10,Enchantment,"{1}: The next time a black source of your choice would deal damage to you this turn, prevent that damage.","LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,ITP,5ED,TMP,6ED,7ED,8ED,9ED",,normal,83024,,,Uncommon,,Enchantment
