name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Akron Legionnaire,{6}{W}{W},8,W,Mark Poole,1,Creature — Giant Soldier,"Except for creatures named Akron Legionnaire and artifact creatures, creatures you control can't attack.","LEG,CHR,5ED,ME3",,normal,201117,8,4,Rare,"Giant,Soldier",Creature
Alabaster Potion,{X}{W}{W},2,W,Harold McNeill,2,Instant,Choose one —\n• Target player gains X life.\n• Prevent the next X damage that would be dealt to target creature or player this turn.,"LEG,4ED,RQS,ITP,5ED,ME3","""Healing is a matter of time, but it is sometimes also a matter of opportunity.""\n—D'Avenant proverb",normal,201118,,,Uncommon,,Instant
Amrou Kithkin,{W}{W},2,W,Quinton Hoover,3,Creature — Kithkin,Amrou Kithkin can't be blocked by creatures with power 3 or greater.,"LEG,4ED,ME3","Quick and agile, Amrou Kithkin can usually escape from even the most fearsome opponents.",normal,201265,1,1,Common,Kithkin,Creature
Call to Arms,{1}{W},2,W,Randy Gallegos,4,Enchantment,"As Call to Arms enters the battlefield, choose a color and an opponent.\nWhite creatures get +1/+1 as long as the chosen color is the most common color among nontoken permanents the chosen player controls but isn't tied for most common.\nWhen the chosen color isn't the most common color among nontoken permanents the chosen player controls or is tied for most common, sacrifice Call to Arms.","ICE,ME3",,normal,201147,,,Uncommon,,Enchantment
Cleanse,{2}{W}{W},4,W,Phil Foglio,5,Sorcery,Destroy all black creatures.,"LEG,ME3","The clouds broke and the sun's rays burst forth; each foul beast in its turn faltered, and was gone.",normal,201127,,,Rare,,Sorcery
D'Avenant Archer,{2}{W},3,W,Douglas Shuler,6,Creature — Human Soldier Archer,{T}: D'Avenant Archer deals 1 damage to target attacking or blocking creature.,"LEG,CHR,5ED,6ED,ME3","Avenant's archers are also trained as poets, so that each arrow is guided by a fragment of verse.",normal,201134,1,2,Common,"Human,Soldier,Archer",Creature
Disenchant,{1}{W},2,W,Amy Weber,7,Instant,Destroy target artifact or enchantment.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,pARL,MIR,5ED,TMP,USG,ATH,6ED,MMQ,BRB,pFNM,S00,7ED,pMPR,CST,TSB,ME2,ME3,TPR",,normal,201162,,,Common,,Instant
Divine Intervention,{6}{W}{W},8,W,Anthony S. Waters,8,Enchantment,"Divine Intervention enters the battlefield with two intervention counters on it.\nAt the beginning of your upkeep, remove an intervention counter from Divine Intervention.\nWhen you remove the last intervention counter from Divine Intervention, the game is a draw.","LEG,ME3",,normal,201237,,,Rare,,Enchantment
Eightfold Maze,{2}{W},3,W,Shang Huitong,9,Instant,Cast Eightfold Maze only during the declare attackers step and only if you've been attacked this step.\nDestroy target attacking creature.,"PTK,ME3",,normal,201304,,,Uncommon,,Instant
Exorcist,{W}{W},2,W,Drew Tucker,10,Creature — Human Cleric,"{1}{W}, {T}: Destroy target black creature.","DRK,ME3","Though they often bore little greater charm than the demons they battled, exorcists were always welcome in Scarwood.",normal,201255,1,1,Uncommon,"Human,Cleric",Creature
False Defeat,{3}{W},4,W,Li Wang,11,Sorcery,Return target creature card from your graveyard to the battlefield.,"PTK,ME3","""All warfare is based on deception.""\n—Sun Tzu, Art of War (trans. Giles)",normal,201275,,,Uncommon,,Sorcery
"Guan Yu, Sainted Warrior",{3}{W}{W},5,W,Qiao Dafu,12,Legendary Creature — Human Soldier Warrior,"Horsemanship (This creature can't be blocked except by creatures with horsemanship.)\nWhen Guan Yu, Sainted Warrior is put into your graveyard from the battlefield, you may shuffle Guan Yu into your library.","PTK,ME3",,normal,201280,3,5,Uncommon,"Human,Soldier,Warrior",Creature
"Guan Yu's 1,000-Li March",{4}{W}{W},6,W,Yang Guangmai,13,Sorcery,Destroy all tapped creatures.,"PTK,ME3","""He Guan Yu covered the ground on a thousand-li horse;/ With dragon blade he took each pass by force.""",normal,201284,,,Rare,,Sorcery
Heal,{W},1,W,Mark Tedin,14,Instant,Prevent the next 1 damage that would be dealt to target creature or player this turn.\nDraw a card at the beginning of the next turn's upkeep.,"ICE,5ED,ME3","""Sometimes even the smallest boon can save a life.""\n—Halvor Arenson, Kjeldoran Priest",normal,201291,,,Common,,Instant
Ivory Guardians,{4}{W}{W},6,W,Melissa A. Benson,15,Creature — Giant Cleric,Protection from red\nCreatures named Ivory Guardians get +1/+1 as long as an opponent controls a nontoken red permanent.,"LEG,CHR,5ED,ME3","The elite guard of the Mesa High Priests, the Ivory Guardians, were created to protect the innocent and faithful. Some say their actions are above the law.",normal,201146,3,3,Uncommon,"Giant,Cleric",Creature
"Kongming, ""Sleeping Dragon""",{2}{W}{W},4,W,Gao Yan,16,Legendary Creature — Human Advisor,Other creatures you control get +1/+1.,"PTK,ME3,C13,VMA","""Such a lord as this—all virtues' height—Had never been, nor ever was again.""",normal,201282,2,2,Rare,"Human,Advisor",Creature
Land Tax,{W},1,W,Brian Snõddy,17,Enchantment,"At the beginning of your upkeep, if an opponent controls more lands than you, you may search your library for up to three basic land cards, reveal them, and put them into your hand. If you do, shuffle your library.","LEG,4ED,pJGP,BRB,ME3",,normal,201153,,,Rare,,Enchantment
Lightning Blow,{1}{W},2,W,Harold McNeill,18,Instant,Target creature gains first strike until end of turn.\nDraw a card at the beginning of the next turn's upkeep.,"ICE,ME3","""If you do it right, they'll never know what hit them.""\n—General Jarkeld, the Arctic Fox",normal,201121,,,Common,,Instant
"Liu Bei, Lord of Shu",{3}{W}{W},5,W,Qiao Dafu,19,Legendary Creature — Human Soldier,"Horsemanship (This creature can't be blocked except by creatures with horsemanship.)\nLiu Bei, Lord of Shu gets +2/+2 as long as you control a permanent named Guan Yu, Sainted Warrior or a permanent named Zhang Fei, Fierce Warrior.","PTK,ME3","""Only wisdom and virtue can truly win men's devotion.""\n—Liu Bei",normal,201283,2,4,Rare,"Human,Soldier",Creature
Loyal Retainers,{2}{W},3,W,Solomon Au Yeung,20,Creature — Human Advisor,"Sacrifice Loyal Retainers: Return target legendary creature card from your graveyard to the battlefield. Activate this ability only during your turn, before attackers are declared.","PTK,ME3,CM1",,normal,201136,1,1,Uncommon,"Human,Advisor",Creature
Misfortune's Gain,{3}{W},4,W,Jiaming,21,Sorcery,Destroy target creature. Its owner gains 4 life.,"PTK,ME3","The mourning families of commanders and generals were often given land, valuables, or money to compensate for their losses.",normal,201288,,,Common,,Sorcery
Peach Garden Oath,{W},1,W,Qiao Dafu,22,Sorcery,You gain 2 life for each creature you control.,"PTK,8ED,ME3","""We three, though of separate ancestry, join in brotherhood. . . . We dare not hope to be together always but hereby vow to die the selfsame day.""\n—Peach Garden Oath",normal,201296,,,Common,,Sorcery
Shu Cavalry,{2}{W},3,W,Li Xiaohua,23,Creature — Human Soldier,Horsemanship (This creature can't be blocked except by creatures with horsemanship.),"PTK,ME3","In establishing the Shu kingdom, Liu Bei's forces fought against Ma Chao at Chengdu. Eventually, Ma Chao surrendered and became one of Liu Bei's Tiger Generals.",normal,201294,2,2,Common,"Human,Soldier",Creature
Shu Elite Companions,{4}{W},5,W,Qiao Dafu,24,Creature — Human Soldier,Horsemanship (This creature can't be blocked except by creatures with horsemanship.),"PTK,ME3","Throughout the three kingdoms, important generals were often guarded by small groups of expert soldiers known as ""elite companions.""",normal,201295,3,3,Common,"Human,Soldier",Creature
Shu General,{3}{W},4,W,Li Xiaohua,25,Creature — Human Soldier,Vigilance; horsemanship (This creature can't be blocked except by creatures with horsemanship.),"PTK,ME3",,normal,201297,2,2,Common,"Human,Soldier",Creature
Shu Soldier-Farmers,{4}{W},5,W,Li Xiaohua,26,Creature — Human Soldier,"When Shu Soldier-Farmers enters the battlefield, you gain 4 life.","PTK,ME3","During Kongming's campaigns against the Wei, his Shu troops rotated from the battlefront to the fields every hundred days.",normal,201298,2,4,Common,"Human,Soldier",Creature
Wall of Light,{2}{W},3,W,Richard Thomas,27,Creature — Wall,Defender (This creature can't attack.)\nProtection from black,"LEG,ME3",As many attackers were dazzled by the wall's beauty as were halted by its force.,normal,201120,1,5,Common,Wall,Creature
"Zhang Fei, Fierce Warrior",{4}{W}{W},6,W,Qiao Dafu,28,Legendary Creature — Human Soldier Warrior,Vigilance; horsemanship (This creature can't be blocked except by creatures with horsemanship.),"PTK,ME3","Zhang Fei's uncharacteristic alliance with a defeated Riverlands general, Yan Yan, allowed Shu forces to advance through forty-five Riverlands strongpoints with no casualties.",normal,201312,4,4,Uncommon,"Human,Soldier,Warrior",Creature
Benthic Explorers,{3}{U},4,U,Greg Simanson,29,Creature — Merfolk Scout,"{T}, Untap a tapped land an opponent controls: Add one mana of any type that land could produce to your mana pool.","ALL,ME3",The rising oceans brought new lakes—and new terrors—to Terisiare. The Explorers found their ancient enemies spawning everywhere.,normal,201159,2,4,Common,"Merfolk,Scout",Creature
Boomerang,{U}{U},2,U,Brian Snõddy,30,Instant,Return target permanent to its owner's hand.,"LEG,CHR,MIR,5ED,6ED,7ED,8ED,9ED,pGTW,10E,ME3,DPA","""O! call back yesterday, bid time return.""\n—William Shakespeare, King Richard the Second",normal,201122,,,Common,,Instant
"Borrowing 100,000 Arrows",{2}{U},3,U,Song Shikai,31,Sorcery,Draw a card for each tapped creature target opponent controls.,"PTK,ME3,C13","Kongming and Lu Su tricked Wei troops into shooting over 100,000 arrows at them to later use against the Wei at Red Cliffs.",normal,201257,,,Uncommon,,Sorcery
Brilliant Plan,{4}{U},5,U,Song Shikai,32,Sorcery,Draw three cards.,"PTK,ME3,C13","At Red Cliffs, Kongming and Zhou Yu each wrote his plan for defeating Wei on the palm of his hand. They laughed as they both revealed the same word, ""Fire.""",normal,201290,,,Common,,Sorcery
Capture of Jingzhou,{3}{U}{U},5,U,Jack Wei,33,Sorcery,Take an extra turn after this one.,"PTK,ME3","The province of Jingzhou was the fulcrum of the three kingdoms. At separate times it was coveted and controlled by the Wu, the Shu, and the Wei.",normal,201135,,,Rare,,Sorcery
Dance of Many,{U}{U},2,U,Sandra Everingham,34,Enchantment,"When Dance of Many enters the battlefield, put a token that's a copy of target nontoken creature onto the battlefield.\nWhen Dance of Many leaves the battlefield, exile the token.\nWhen the token leaves the battlefield, sacrifice Dance of Many.\nAt the beginning of your upkeep, sacrifice Dance of Many unless you pay {U}{U}.","DRK,CHR,5ED,ME3",,normal,201253,,,Uncommon,,Enchantment
Flash Flood,{U},1,U,Tom Wänerstrand,35,Instant,Choose one —\n• Destroy target red permanent.\n• Return target Mountain to its owner's hand.,"LEG,CHR,ME3",Many people say that no power can bring the mountains low. Many people are fools.,normal,201137,,,Uncommon,,Instant
Force Spike,{U},1,U,Bryon Wackwitz,36,Instant,Counter target spell unless its controller pays {1}.,"LEG,5ED,pFNM,7ED,ME3,DDJ",,normal,201160,,,Common,,Instant
Forced Retreat,{2}{U},3,U,Huang Qishi,37,Sorcery,Put target creature on top of its owner's library.,"PTK,ME3","""Leadership, not numbers, determines victory.""\n—A Wu commander, before his 5,000 troops forced 15,000 Wei troops to retreat from Ruxu",normal,201278,,,Common,,Sorcery
Infuse,{2}{U},3,U,Randy Gallegos,38,Instant,"Untap target artifact, creature, or land.\nDraw a card at the beginning of the next turn's upkeep.","ICE,ME3","""The potential for change lies in all things. Know a thing's nature, know its possibilities, and know it anew.""\n—Gustha Ebbasdotter, Kjeldoran Royal Mage",normal,201264,,,Common,,Instant
Labyrinth Minotaur,{3}{U},4,U,Anson Maddocks,39,Creature — Minotaur,"Whenever Labyrinth Minotaur blocks a creature, that creature doesn't untap during its controller's next untap step.","HML,5ED,ME3","""I doubt any labyrinth minotaurs still live—but then again, we minotaurs are stubborn beings.""\n—Onatah, Anaba Shaman",normal,201319,1,4,Common,Minotaur,Creature
Land Equilibrium,{2}{U}{U},4,U,Jesper Myrfors,40,Enchantment,"If an opponent who controls at least as many lands as you do would put a land onto the battlefield, that player instead puts that land onto the battlefield then sacrifices a land.","LEG,ME3",,normal,201152,,,Rare,,Enchantment
"Lu Meng, Wu General",{3}{U}{U},5,U,Gao Yan,41,Legendary Creature — Human Soldier,Horsemanship (This creature can't be blocked except by creatures with horsemanship.),"PTK,ME3","As the Wu chief commander, Lu Meng conquered Shu-held Jingzhou in 219 by disguising soldiers as merchants on boats filled with hiding troops.",normal,201097,4,4,Uncommon,"Human,Soldier",Creature
"Lu Xun, Scholar General",{2}{U}{U},4,U,Xu Xiaoming,42,Legendary Creature — Human Soldier,"Horsemanship (This creature can't be blocked except by creatures with horsemanship.)\nWhenever Lu Xun, Scholar General deals damage to an opponent, you may draw a card.","PTK,ME3,C13",,normal,201286,1,3,Uncommon,"Human,Soldier",Creature
Mana Drain,{U}{U},2,U,Mark Tedin,43,Instant,"Counter target spell. At the beginning of your next main phase, add an amount of {C} to your mana pool equal to that spell's converted mana cost.","LEG,ME3,VMA",,normal,201156,,,Rare,,Instant
Mana Vortex,{1}{U}{U},3,U,Douglas Shuler,44,Enchantment,"When you cast Mana Vortex, counter it unless you sacrifice a land.\nAt the beginning of each player's upkeep, that player sacrifices a land.\nWhen there are no lands on the battlefield, sacrifice Mana Vortex.","DRK,ME3",,normal,201260,,,Rare,,Enchantment
Old Man of the Sea,{1}{U}{U},3,U,Susan Van Camp,45,Creature — Djinn,You may choose not to untap Old Man of the Sea during your untap step.\n{T}: Gain control of target creature with power less than or equal to Old Man of the Sea's power for as long as Old Man of the Sea remains tapped and that creature's power remains less than or equal to Old Man of the Sea's power.,"ARN,ME3",,normal,201144,2,3,Rare,Djinn,Creature
Recall,{X}{X}{U},1,U,Brian Snõddy,46,Sorcery,"Discard X cards, then return a card from your graveyard to your hand for each card discarded this way. Exile Recall.","LEG,CHR,5ED,6ED,ME3",,normal,201161,,,Uncommon,,Sorcery
Remove Soul,{1}{U},2,U,Brian Snõddy,47,Instant,Counter target creature spell.,"LEG,CHR,5ED,6ED,S99,7ED,pMPR,8ED,9ED,10E,ME3","Nethya stiffened suddenly, head cocked as if straining to hear some distant sound, then felt lifeless to the ground.",normal,201269,,,Common,,Instant
Reset,{U}{U},2,U,Nicola Leonard,48,Instant,Cast Reset only during an opponent's turn after his or her upkeep step.\nUntap all lands you control.,"LEG,ME3",,normal,201163,,,Rare,,Instant
"Reveka, Wizard Savant",{2}{U}{U},4,U,Susan Van Camp,49,Legendary Creature — Dwarf Wizard,"{T}: Reveka, Wizard Savant deals 2 damage to target creature or player and doesn't untap during your next untap step.","HML,ME3","""It's nice to see a sister Dwarf in a position of such power, but why'd it have to be one of those seafaring muleheads?""\n—Halina, Dwarven Trader",normal,201309,0,1,Uncommon,"Dwarf,Wizard",Creature
Spiny Starfish,{2}{U},3,U,Alan Rabinowitz,50,Creature — Starfish,"{U}: Regenerate Spiny Starfish.\nAt the beginning of each end step, if Spiny Starfish regenerated this turn, put a 0/1 blue Starfish creature token onto the battlefield for each time it regenerated this turn.","ALL,ME3",,normal,201124,0,1,Uncommon,Starfish,Creature
Strategic Planning,{1}{U},2,U,Zhang Jiazhen,51,Sorcery,Look at the top three cards of your library. Put one of them into your hand and the rest into your graveyard.,"PTK,ME3,C13","""Plans evolved within the tent decide a victory 1,000 li away.""",normal,201300,,,Common,,Sorcery
"Sun Ce, Young Conquerer",{3}{U}{U},5,U,Yang Guangmai,52,Legendary Creature — Human Soldier,"Horsemanship (This creature can't be blocked except by creatures with horsemanship.)\nWhen Sun Ce, Young Conquerer enters the battlefield, you may return target creature to its owner's hand.","PTK,ME3",,normal,201301,3,3,Uncommon,"Human,Soldier",Creature
"Sun Quan, Lord of Wu",{4}{U}{U},6,U,Xu Xiaoming,53,Legendary Creature — Human Soldier,Creatures you control have horsemanship. (They can't be blocked except by creatures with horsemanship.),"PTK,ME3,V11","""One score and four he reigned, the Southland king: / A dragon coiled, a tiger poised below the mighty Yangtze.""",normal,201302,4,4,Rare,"Human,Soldier",Creature
Wu Elite Cavalry,{3}{U},4,U,Li Wang,54,Creature — Human Soldier,Horsemanship (This creature can't be blocked except by creatures with horsemanship.),"PTK,ME3","At the second battle of Ruxu, the brave Wu general Gan Ning raided Cao Cao's camp of 400,000 men with only 100 cavalry. Not a single man or horse was lost.",normal,201308,2,3,Common,"Human,Soldier",Creature
Wu Longbowman,{2}{U},3,U,Xu Tan,55,Creature — Human Soldier Archer,"{T}: Wu Longbowman deals 1 damage to target creature or player. Activate this ability only during your turn, before attackers are declared.","PTK,ME3",,normal,201254,1,1,Common,"Human,Soldier,Archer",Creature
Wu Warship,{2}{U},3,U,Jiang Zhuqing,56,Creature — Human Soldier,Wu Warship can't attack unless defending player controls an Island.,"PTK,ME3","Both Wu and Wei warships patrolled the Yangtze River, the natural border between the two kingdoms.",normal,201262,3,3,Common,"Human,Soldier",Creature
All Hallow's Eve,{2}{B}{B},4,B,Christopher Rush,57,Sorcery,"Exile All Hallow's Eve with two scream counters on it.\nAt the beginning of your upkeep, if All Hallow's Eve is exiled with a scream counter on it, remove a scream counter from it. If there are no more scream counters on it, put it into your graveyard and each player returns all creature cards from his or her graveyard to the battlefield.","LEG,ME3",,normal,201119,,,Rare,,Sorcery
Ashes to Ashes,{1}{B}{B},3,B,Drew Tucker,58,Sorcery,Exile two target nonartifact creatures. Ashes to Ashes deals 5 damage to you.,"DRK,4ED,5ED,ME3","""All rivers eventually run to the sea. My job is to sort out who goes first.""\n—Maeveen O'Donagh, Memoirs of a Soldier",normal,201250,,,Uncommon,,Sorcery
Banshee,{2}{B}{B},4,B,Jesper Myrfors,59,Creature — Spirit,"{X}, {T}: Banshee deals half X damage, rounded down, to target creature or player, and half X damage, rounded up, to you.","DRK,CHR,ME3","Some say Banshees are the hounds of Death, baying to herd their prey into the arms of their master.",normal,201251,0,1,Uncommon,Spirit,Creature
Carrion Ants,{2}{B}{B},4,B,Richard Thomas,60,Creature — Insect,{1}: Carrion Ants gets +1/+1 until end of turn.,"LEG,4ED,5ED,ME3","""‘War is no picnic,' my father liked to say. But the ants seemed to disagree.""\n—General Chanek Valteroth",normal,201125,0,1,Uncommon,Insect,Creature
Cosmic Horror,{3}{B}{B}{B},6,B,Jesper Myrfors,61,Creature — Horror,"First strike\nAt the beginning of your upkeep, destroy Cosmic Horror unless you pay {3}{B}{B}{B}. If Cosmic Horror is destroyed this way, it deals 7 damage to you.","LEG,4ED,ME3","""Then flashed the living lightning from her eyes,/ And screams of horror rend th' affrighted skies.""\n—Alexander Pope, The Rape of the Lock",normal,201129,7,7,Rare,Horror,Creature
Demonic Torment,{2}{B},3,B,Anson Maddocks,62,Enchantment — Aura,Enchant creature\nEnchanted creature can't attack.\nPrevent all combat damage that would be dealt by enchanted creature.,"LEG,ME3",,normal,201166,,,Common,Aura,Enchantment
Desperate Charge,{2}{B},3,B,Chen Weidong,63,Sorcery,Creatures you control get +2/+0 until end of turn.,"PTK,ME3","""Lieutenants dishonored, corpses carted home; The general raises troops again to take revenge.""",normal,206068,,,Common,,Sorcery
Evil Presence,{B},1,B,Sandra Everingham,64,Enchantment — Aura,Enchant land\nEnchanted land is a Swamp.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,ME3,NPH",,normal,201261,,,Common,Aura,Enchantment
Famine,{3}{B}{B},5,B,Sun Nan,65,Sorcery,Famine deals 3 damage to each creature and each player.,"PTK,ME3,C13,VMA","""But it was a year of dearth. People were reduced to eating leaves of jujube trees. Corpses were seen everywhere in the countryside.""",normal,201276,,,Uncommon,,Sorcery
