name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Balance,{1}{W},2,W,Randy Gallegos,1,Sorcery,"Each player chooses a number of lands he or she controls equal to the number of lands controlled by the player who controls the fewest, then sacrifices the rest. Players discard cards and sacrifice creatures the same way.","LEA,LEB,2ED,CED,CEI,3ED,4ED,pJGP,V09,ME4,VMA,EMA",,normal,194966,,,Mythic Rare,,Sorcery
Berserk,{G},1,G,Steve Prescott,2,Instant,"Cast Berserk only before the combat damage step.\nTarget creature gains trample and gets +X/+0 until end of turn, where X is its power. At the beginning of the next end step, destroy that creature if it attacked this turn.","LEA,LEB,2ED,CED,CEI,MED,V09,VMA",,normal,194969,,,Mythic Rare,,Instant
Channel,{G}{G},2,G,Rebecca Guay,3,Sorcery,"Until end of turn, any time you could activate a mana ability, you may pay 1 life. If you do, add {C} to your mana pool.","LEA,LEB,2ED,CED,CEI,3ED,4ED,V09,ME4,VMA","To some mages, the meaning of life is less important than how much is left.",normal,194967,,,Mythic Rare,,Sorcery
Gifts Ungiven,{3}{U},4,U,D. Alexander Gregory,4,Instant,Search your library for up to four cards with different names and reveal them. Target opponent chooses two of those cards. Put the chosen cards into your graveyard and the rest into your hand. Then shuffle your library.,"CHK,V09,MMA",,normal,194971,,,Mythic Rare,,Instant
Goblin Lackey,{R},1,R,Christopher Moeller,5,Creature — Goblin,"Whenever Goblin Lackey deals damage to a player, you may put a Goblin permanent card from your hand onto the battlefield.","USG,V09,VMA","At the first sign of enemy scouts, Jula grinned and strapped on his diplomacy helmet.",normal,194973,1,1,Mythic Rare,Goblin,Creature
Kird Ape,{R},1,R,Terese Nielsen,6,Creature — Ape,Kird Ape gets +1/+2 as long as you control a Forest.,"ARN,3ED,pFNM,BTD,9ED,V09,DDH,EMA","Apes can be gentle, contemplative beasts—but context is everything.",normal,194974,1,1,Mythic Rare,Ape,Creature
Lotus Petal,{0},,,April Lee,7,Artifact,"{T}, Sacrifice Lotus Petal: Add one mana of any color to your mana pool.","TMP,V09,TPR","""Hard to imagine,"" mused Hanna, stroking the petal, ""such a lovely flower inspiring such greed.""",normal,194975,,,Mythic Rare,,Artifact
Mystical Tutor,{U},1,U,David O'Connor,8,Instant,"Search your library for an instant or sorcery card and reveal that card. Shuffle your library, then put the card on top of it.","MIR,6ED,V09,EMA",The student searches the world for meaning. The master finds worlds of meaning in the search.,normal,194976,,,Mythic Rare,,Instant
Necropotence,{B}{B}{B},3,B,Dave Kendall,9,Enchantment,"Skip your draw step.\nWhenever you discard a card, exile that card from your graveyard.\nPay 1 life: Exile the top card of your library face down. Put that card into your hand at the beginning of your next end step.","ICE,5ED,DKM,ME2,V09,VMA,EMA",,normal,194977,,,Mythic Rare,,Enchantment
Sensei's Divining Top,{1},1,,Michael Sutfin,10,Artifact,"{1}: Look at the top three cards of your library, then put them back in any order.\n{T}: Draw a card, then put Sensei's Divining Top on top of its owner's library.","CHK,V09,EMA",,normal,194972,,,Mythic Rare,,Artifact
Serendib Efreet,{2}{U},3,U,Matt Stewart,11,Creature — Efreet,"Flying\nAt the beginning of your upkeep, Serendib Efreet deals 1 damage to you.","ARN,3ED,MED,V09,VMA,EMA","Summoners of efreeti remember only the power of command, never the sting of regret.",normal,194970,3,4,Mythic Rare,Efreet,Creature
Skullclamp,{1},1,,Luca Zontini,12,Artifact — Equipment,"Equipped creature gets +1/-1.\nWhenever equipped creature dies, draw two cards.\nEquip {1}","DST,V09,CMD,VMA,C14,C15",The mind is a beautiful bounty encased in an annoying bone container.,normal,194978,,,Mythic Rare,Equipment,Artifact
Strip Mine,,,,John Avon,13,Land,"{T}: Add {C} to your mana pool.\n{T}, Sacrifice Strip Mine: Destroy target land.","ATQ,4ED,ATH,V09,ME4,VMA,EXP","Unlike previous conflicts, the war between Urza and Mishra made Dominaria itself a casualty of war.",normal,194968,,,Mythic Rare,,Land
Tinker,{2}{U},3,U,Chris Rahn,14,Sorcery,"As an additional cost to cast Tinker, sacrifice an artifact.\nSearch your library for an artifact card and put that card onto the battlefield. Then shuffle your library.","ULG,V09","""What separates us from mere beasts is the capacity for self-improvement.""",normal,194980,,,Mythic Rare,,Sorcery
Trinisphere,{3},3,,Tim Hildebrandt,15,Artifact,"As long as Trinisphere is untapped, each spell that would cost less than three mana to cast costs three mana to cast. (Additional mana in the cost may be paid with any color of mana or colorless mana. For example, a spell that would cost {1}{B} to cast costs {2}{B} to cast instead.)","DST,V09","Designed to restrain petty thoughts, but used to repress entire empires.",normal,194979,,,Mythic Rare,,Artifact
