name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
"Cao Cao, Lord of Wei",{3}{B}{B},5,B,Gao Jianzhang,1,Legendary Creature — Human Soldier,"{T}: Target opponent discards two cards. Activate this ability only during your turn, before attackers are declared.","PTK,V11",,normal,244670,3,3,Mythic Rare,"Human,Soldier",Creature
Captain Sisay,{2}{G}{W},4,"W,G",Ray Lago,2,Legendary Creature — Human Soldier,"{T}: Search your library for a legendary card, reveal that card, and put it into your hand. Then shuffle your library.","INV,V11",Her leadership forged the Weatherlight's finest crew.,normal,244665,2,2,Mythic Rare,"Human,Soldier",Creature
"Doran, the Siege Tower",{B}{G}{W},3,"W,B,G",Mark Zug,3,Legendary Creature — Treefolk Shaman,Each creature assigns combat damage equal to its toughness rather than its power.,"pCMP,LRW,V11","""Each year that passes rings you inwardly with memory and might. Wield your heart, and the world will tremble.""",normal,244674,0,5,Mythic Rare,"Treefolk,Shaman",Creature
"Kiki-Jiki, Mirror Breaker",{2}{R}{R}{R},5,R,Steven Belledin,4,Legendary Creature — Goblin Shaman,Haste\n{T}: Put a token that's a copy of target nonlegendary creature you control onto the battlefield. That token has haste. Sacrifice it at the beginning of the next end step.,"CHK,V11,MMA,MM2",,normal,244666,2,2,Mythic Rare,"Goblin,Shaman",Creature
Kresh the Bloodbraided,{2}{B}{R}{G},5,"B,R,G",Steve Argyle,5,Legendary Creature — Human Warrior,"Whenever another creature dies, you may put X +1/+1 counters on Kresh the Bloodbraided, where X is that creature's power.","ALA,V11",Each of his twenty-two braids is bound with bone and leather from a foe.,normal,244672,3,3,Mythic Rare,"Human,Warrior",Creature
"Mikaeus, the Lunarch",{X}{W},1,W,Steven Belledin,6,Legendary Creature — Human Cleric,"Mikaeus, the Lunarch enters the battlefield with X +1/+1 counters on it.\n{T}: Put a +1/+1 counter on Mikaeus.\n{T}, Remove a +1/+1 counter from Mikaeus: Put a +1/+1 counter on each other creature you control.","V11,ISD",,normal,259296,0,0,Mythic Rare,"Human,Cleric",Creature
"Omnath, Locus of Mana",{2}{G},3,G,Mike Bierek,7,Legendary Creature — Elemental,"Green mana doesn't empty from your mana pool as steps and phases end.\nOmnath, Locus of Mana gets +1/+1 for each green mana in your mana pool.","WWK,V11",It gathers against the coming storm.,normal,259295,1,1,Mythic Rare,Elemental,Creature
"Oona, Queen of the Fae",{3}{U/B}{U/B}{U/B},6,"U,B",Adam Rex,8,Legendary Creature — Faerie Wizard,"Flying\n{X}{U/B}: Choose a color. Target opponent exiles the top X cards of his or her library. For each card of the chosen color exiled this way, put a 1/1 blue and black Faerie Rogue creature token with flying onto the battlefield.","SHM,V11,MMA",,normal,244668,5,5,Mythic Rare,"Faerie,Wizard",Creature
Progenitus,{W}{W}{U}{U}{B}{B}{R}{R}{G}{G},10,"W,U,B,R,G",Mike Bierek,9,Legendary Creature — Hydra Avatar,"Protection from everything\nIf Progenitus would be put into a graveyard from anywhere, reveal Progenitus and shuffle it into its owner's library instead.","CON,V11,MMA",The Soul of the World has returned.,normal,244675,10,10,Mythic Rare,"Hydra,Avatar",Creature
Rafiq of the Many,{1}{G}{W}{U},4,"W,U,G",Wayne Reynolds,10,Legendary Creature — Human Knight,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\nWhenever a creature you control attacks alone, it gains double strike until end of turn.","ALA,V11","Many sigils, one purpose.",normal,244669,3,3,Mythic Rare,"Human,Knight",Creature
Sharuum the Hegemon,{3}{W}{U}{B},6,"W,U,B",Todd Lockwood,11,Legendary Artifact Creature — Sphinx,"Flying\nWhen Sharuum the Hegemon enters the battlefield, you may return target artifact card from your graveyard to the battlefield.","ALA,V11,C13","To gain audience with the hegemon, one must bring a riddle she has not heard.",normal,244664,5,5,Mythic Rare,Sphinx,"Artifact,Creature"
"Sun Quan, Lord of Wu",{4}{U}{U},6,U,Xu Xiaoming,12,Legendary Creature — Human Soldier,Creatures you control have horsemanship. (They can't be blocked except by creatures with horsemanship.),"PTK,ME3,V11","""One score and four he reigned, the Southland king: / A dragon coiled, a tiger poised below the mighty Yangtze.""",normal,244663,4,4,Mythic Rare,"Human,Soldier",Creature
"Teferi, Mage of Zhalfir",{2}{U}{U}{U},5,U,Volkan Baga,13,Legendary Creature — Human Wizard,Flash (You may cast this spell any time you could cast an instant.)\nCreature cards you own that aren't on the battlefield have flash.\nEach opponent can cast spells only any time he or she could cast a sorcery.,"TSP,V11","To save this plane, he must forsake all others.",normal,244667,3,4,Mythic Rare,"Human,Wizard",Creature
"Ulamog, the Infinite Gyre",{11},11,,Aleksi Briclot,14,Legendary Creature — Eldrazi,"When you cast Ulamog, the Infinite Gyre, destroy target permanent.\nIndestructible\nAnnihilator 4 (Whenever this creature attacks, defending player sacrifices four permanents.)\nWhen Ulamog is put into a graveyard from anywhere, its owner shuffles his or her graveyard into his or her library.","ROE,V11,MM2",,normal,261321,10,10,Mythic Rare,Eldrazi,Creature
Visara the Dreadful,{3}{B}{B}{B},6,B,Brad Rigney,15,Legendary Creature — Gorgon,Flying\n{T}: Destroy target creature. It can't be regenerated.,"ONS,V11,VMA,EMA","""My eyes are my strongest feature.""",normal,244677,5,5,Mythic Rare,Gorgon,Creature
