name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Air Elemental,{3}{U}{U},5,U,Richard Thomas,,Creature — Elemental,Flying,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,PO2,6ED,S99,BRB,BTD,7ED,8ED,9ED,10E,DD2,M10,DPA,ME4,DD3_JVC","These spirits of the air are winsome and wild, and cannot be truly contained. Only marginally intelligent, they often substitute whimsy for strategy, delighting in mischief and mayhem.",normal,691,4,4,Uncommon,Elemental,Creature
Ancestral Recall,{U},1,U,Mark Poole,,Instant,Target player draws three cards.,"LEA,LEB,2ED,CED,CEI,VMA",,normal,692,,,Rare,,Instant
Animate Artifact,{3}{U},4,U,Douglas Shuler,,Enchantment — Aura,"Enchant artifact\nAs long as enchanted artifact isn't a creature, it's an artifact creature with power and toughness each equal to its converted mana cost.","LEA,LEB,2ED,CED,CEI,3ED,4ED,ME4",,normal,693,,,Uncommon,Aura,Enchantment
Animate Dead,{1}{B},2,B,Anson Maddocks,,Enchantment — Aura,"Enchant creature card in a graveyard\nWhen Animate Dead enters the battlefield, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.\nEnchanted creature gets -1/-0.","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,MED,PD3,VMA,EMA",,normal,645,,,Uncommon,Aura,Enchantment
Animate Wall,{W},1,W,Dan Frazier,,Enchantment — Aura,Enchant Wall\nEnchanted Wall can attack as though it didn't have defender.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,6ED,MED",,normal,829,,,Rare,Aura,Enchantment
Ankh of Mishra,{2},2,,Amy Weber,,Artifact,"Whenever a land enters the battlefield, Ankh of Mishra deals 2 damage to that land's controller.","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,6ED,MED,VMA",,normal,598,,,Rare,,Artifact
Armageddon,{3}{W},4,W,Jesper Myrfors,,Sorcery,Destroy all lands.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,POR,pJGP,PO2,ATH,6ED,S99,MED,ME4,VMA,V14",,normal,830,,,Rare,,Sorcery
Aspect of Wolf,{1}{G},2,G,Jeff A. Menges,,Enchantment — Aura,"Enchant creature\nEnchanted creature gets +X/+Y, where X is half the number of Forests you control, rounded down, and Y is half the number of Forests you control, rounded up.","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED",,normal,737,,,Rare,Aura,Enchantment
Bad Moon,{1}{B},2,B,Jesper Myrfors,,Enchantment,Black creatures get +1/+1.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,TSB,DDD,C14,DD3_GVL",,normal,646,,,Rare,,Enchantment
Badlands,,,"B,R",Rob Alexander,,Land — Swamp Mountain,({T}: Add {B} or {R} to your mana pool.),"LEA,LEB,2ED,CED,CEI,3ED,ME2,ME4,VMA",,normal,878,,,Rare,"Swamp,Mountain",Land
