name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Aegis Angel,{4}{W}{W},6,W,Aleksi Briclot,1,Creature — Angel,"Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhen Aegis Angel enters the battlefield, another target permanent gains indestructible for as long as you control Aegis Angel. (Effects that say ""destroy"" don't destroy it. A creature with indestructible can't be destroyed by damage.)","M12,M15,ORI,W16",,normal,220086,5,5,Rare,Angel,Creature
Alabaster Mage,{1}{W},2,W,Izzy,2,Creature — Human Wizard,{1}{W}: Target creature you control gains lifelink until end of turn. (Damage dealt by the creature also causes its controller to gain that much life.),M12,"""We hold sacred the powers of light and life. Truth and honor are our greatest weapons.""\n—Alabaster creed",normal,220264,2,1,Uncommon,"Human,Wizard",Creature
Angelic Destiny,{2}{W}{W},4,W,Jana Schirmer & Johannes Voss,3,Enchantment — Aura,"Enchant creature\nEnchanted creature gets +4/+4, has flying and first strike, and is an Angel in addition to its other types.\nWhen enchanted creature dies, return Angelic Destiny to its owner's hand.",M12,,normal,220230,,,Mythic Rare,Aura,Enchantment
Angel's Mercy,{2}{W}{W},4,W,Andrew Robinson,4,Instant,You gain 7 life.,"M10,M12,AVR,M13","Angels appear before both the blessed and the cursed, though most don't know which they are until they feel either the angel's kiss or her sword.",normal,238569,,,Common,,Instant
Arbalest Elite,{2}{W}{W},4,W,Chris Rahn,5,Creature — Human Archer,"{2}{W}, {T}: Arbalest Elite deals 3 damage to target attacking or blocking creature. Arbalest Elite doesn't untap during your next untap step.",M12,"There are few things as satisfying as a good, healthy thunk.",normal,220078,2,3,Uncommon,"Human,Archer",Creature
Archon of Justice,{3}{W}{W},5,W,Jason Chan,6,Creature — Archon,"Flying\nWhen Archon of Justice dies, exile target permanent.","EVE,M12","In dark times, Truth bears a blade.",normal,244828,4,4,Rare,Archon,Creature
Armored Warhorse,{W}{W},2,W,rk post,7,Creature — Horse,,M12,"""When we of the Northern Verge claim a mount, no peasant's nag will do. It must be as strong as our virtue, and must join us of its own will.""\n—Sarlena, paladin of the Northern Verge",normal,222634,2,3,Common,Horse,Creature
Assault Griffin,{3}{W},4,W,Jesper Ejsing,8,Creature — Griffin,Flying,"M11,M12,GTC","""Griffins do not serve. They give freely to those they trust.""\n—Amira, skycaptain of Thune",normal,236449,3,2,Common,Griffin,Creature
Auramancer,{2}{W},3,W,Rebecca Guay,9,Creature — Human Wizard,"When Auramancer enters the battlefield, you may return target enchantment card from your graveyard to your hand.","ODY,pWPN,M12,PC2,M14,DDL,ORI","""In memories, we can find our deepest reserves of strength.""",normal,240308,2,2,Common,"Human,Wizard",Creature
Benalish Veteran,{2}{W},3,W,Steven Belledin,10,Creature — Human Soldier,"Whenever Benalish Veteran attacks, it gets +1/+1 until end of turn.",M12,"""One day I will rest and join my comrades in the afterlife, but not while scum like you still sully this world.""",normal,228117,2,2,Common,"Human,Soldier",Creature
Celestial Purge,{1}{W},2,W,David Palumbo,11,Instant,Exile target black or red permanent.,"pMPR,CON,M10,M11,M12,MM2","""A world without evil? Boring. Give me vile fiends to smite and banish any day.""\n—Sarlena, paladin of the Northern Verge",normal,220195,,,Uncommon,,Instant
Day of Judgment,{2}{W}{W},4,W,Vincent Proce,12,Sorcery,Destroy all creatures.,"pMEI,pMPR,ZEN,M11,M12",,normal,220139,,,Rare,,Sorcery
Demystify,{W},1,W,Véronique Meignaud,13,Instant,Destroy target enchantment.,"ONS,8ED,9ED,10E,ROE,M12",Behind every mage is a trail of shattered lies.,normal,238328,,,Common,,Instant
Divine Favor,{1}{W},2,W,Allen Williams,14,Enchantment — Aura,"Enchant creature\nWhen Divine Favor enters the battlefield, you gain 3 life.\nEnchanted creature gets +1/+3.","M12,M13,M14,M15","With an armory of light, even the squire may champion her people.",normal,220219,,,Common,Aura,Enchantment
Elite Vanguard,{W},1,W,Mark Tedin,15,Creature — Human Soldier,,"M10,M11,DDF,M12,EMA",The vanguard is skilled at waging war alone. The enemy is often defeated before its reinforcements reach the front.,normal,240315,2,1,Uncommon,"Human,Soldier",Creature
Gideon Jura,{3}{W}{W},5,W,Aleksi Briclot,16,Planeswalker — Gideon,"+2: During target opponent's next turn, creatures that player controls attack Gideon Jura if able.\n−2: Destroy target tapped creature.\n0: Until end of turn, Gideon Jura becomes a 6/6 Human Soldier creature that's still a planeswalker. Prevent all damage that would be dealt to him this turn.","ROE,M12",,normal,238329,,,Mythic Rare,Gideon,Planeswalker
Gideon's Avenger,{1}{W}{W},3,W,Randy Gallegos,17,Creature — Human Soldier,"Whenever a creature an opponent controls becomes tapped, put a +1/+1 counter on Gideon's Avenger.",M12,"""The good don't sit and wait for the evil to act. They prepare to defend. They prepare to punish.""",normal,220239,2,2,Rare,"Human,Soldier",Creature
Gideon's Lawkeeper,{W},1,W,Steve Prescott,18,Creature — Human Soldier,"{W}, {T}: Tap target creature.",M12,"""The essence of a lawful society is swift deterrence.""",normal,228122,1,1,Common,"Human,Soldier",Creature
Grand Abolisher,{W}{W},2,W,Eric Deschamps,19,Creature — Human Cleric,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.","M12,C14","""Your superstitions and mumblings are useless chaff before my righteousness.""",normal,221898,2,2,Rare,"Human,Cleric",Creature
Griffin Rider,{1}{W},2,W,Steve Prescott,20,Creature — Human Knight,"As long as you control a Griffin creature, Griffin Rider gets +3/+3 and has flying.",M12,"After fighting alongside the griffin riders, older knights of Thune learned to admire a mount that could rip an enemy to shreds in seconds.",normal,220282,1,1,Common,"Human,Knight",Creature
Griffin Sentinel,{2}{W},3,W,Warren Mahy,21,Creature — Griffin,Flying\nVigilance (Attacking doesn't cause this creature to tap.),"M10,M12,M14","Once a griffin sentinel adopts a territory as its own, only death can force it to betray its post.",normal,222650,1,3,Common,Griffin,Creature
Guardians' Pledge,{1}{W}{W},3,W,Christopher Moeller,22,Instant,White creatures you control get +2/+2 until end of turn.,M12,A dozen fighting for each other are worth a thousand fighting for themselves.,normal,220095,,,Common,,Instant
Honor of the Pure,{1}{W},2,W,Greg Staples,23,Enchantment,White creatures you control get +1/+1.,"pMEI,M10,M11,M12,MD1","Together the soldiers were like a golden blade, cutting down their enemies and scarring the darkness.",normal,233237,,,Rare,,Enchantment
Lifelink,{W},1,W,Terese Nielsen,24,Enchantment — Aura,Enchant creature\nEnchanted creature has lifelink. (Damage dealt by the creature also causes its controller to gain that much life.),"M10,M12",The spoils of war are not measured only in gold and silver.,normal,220182,,,Common,Aura,Enchantment
Mesa Enchantress,{1}{W}{W},3,W,Randy Gallegos,25,Creature — Human Druid,"Whenever you cast an enchantment spell, you may draw a card.","PLC,M10,M12,C15,EMA","""Scholars seek to understand the way the world is. I wish to shape the world into what it should be.""",normal,220116,0,2,Rare,"Human,Druid",Creature
Mighty Leap,{1}{W},2,W,rk post,26,Instant,Target creature gets +2/+2 and gains flying until end of turn.,"M11,DDF,DDG,M12,DDO,MM2,ORI,OGW","""The southern fortress taken by invaders? Heh, sure . . . when elephants fly.""\n—Brezard Skeinbow, captain of the guard",normal,241989,,,Common,,Instant
Oblivion Ring,{2}{W},3,W,Franz Vohwinkel,27,Enchantment,"When Oblivion Ring enters the battlefield, exile another target nonland permanent.\nWhen Oblivion Ring leaves the battlefield, return the exiled card to the battlefield under its owner's control.","pFNM,LRW,ALA,HOP,ARC,DDG,CMD,M12,DDI,M13,MM2",,normal,234567,,,Uncommon,,Enchantment
Pacifism,{1}{W},2,W,Robert Bliss,28,Enchantment — Aura,Enchant creature\nEnchanted creature can't attack or block.,"MIR,TMP,USG,ATH,6ED,BRB,7ED,ONS,8ED,9ED,10E,DDC,M10,M11,M12,M13,M14,DD3_DVD,DTK,TPR,EMA","For the first time in his life, Grakk felt a little warm and fuzzy inside.",normal,228956,,,Common,Aura,Enchantment
Peregrine Griffin,{4}{W},5,W,Steve Prescott,29,Creature — Griffin,Flying\nFirst strike (This creature deals combat damage before creatures without first strike.),M12,A griffin is not just an eagle's wings and a lion's claws. It is also the fiercest of hearts.,normal,238327,2,4,Common,Griffin,Creature
Personal Sanctuary,{2}{W},3,W,Howard Lyon,30,Enchantment,"During your turn, prevent all damage that would be dealt to you.",M12,"""There is a place deep within my soul where no foe can intrude and no tyrant can conquer.""\n—Sarlena, paladin of the Northern Verge",normal,220235,,,Rare,,Enchantment
Pride Guardian,{W},1,W,Chris Rahn,31,Creature — Cat Monk,"Defender\nWhenever Pride Guardian blocks, you gain 3 life.","M12,CNS","""Any hotheaded cub can raise a sword in anger.""",normal,220073,0,3,Common,"Cat,Monk",Creature
Roc Egg,{2}{W},3,W,Paul Bonner,32,Creature — Bird,"Defender (This creature can't attack.)\nWhen Roc Egg dies, put a 3/3 white Bird creature token with flying onto the battlefield.","M11,M12",A thin shell lies between the roc and a world of bite-sized treats.,normal,238570,0,3,Uncommon,Bird,Creature
Serra Angel,{3}{W}{W},5,W,Greg Staples,33,Creature — Angel,Flying (This creature can't be blocked except by creatures with flying or reach.)\nVigilance (Attacking doesn't cause this creature to tap.),"LEA,LEB,2ED,CED,CEI,3ED,4ED,ATH,pWOS,7ED,8ED,9ED,10E,DDC,M10,M11,ME4,CMD,M12,M13,M14,M15,DD3_DVD,ORI,V15,W16,EMA","Follow the light. In its absence, follow her.",normal,220176,4,4,Uncommon,Angel,Creature
